datetime,PC1_coefficient,PC2_coefficient,PC1_PC2_amplitude,fase
1990-08-22,-1.13907,0.0365,1.13965,6
1990-08-23,-0.93114,-0.24993,0.9641,8
1990-08-24,-0.71062,-0.51173,0.8757,8
1990-08-25,-0.49687,-0.7356,0.88769,8
1990-08-26,-0.30801,-0.91078,0.96145,8
1990-08-27,-0.15948,-1.02977,1.04204,8
1990-08-28,-0.0627,-1.08882,1.09062,8
1990-08-29,-0.02419,-1.08817,1.08844,8
1990-08-30,-0.04499,-1.03194,1.03292,8
1990-08-31,-0.12061,-0.92777,0.93557,8
1990-09-01,-0.24139,-0.78617,0.8224,8
1990-09-02,-0.39334,-0.61973,0.73402,8
1990-09-03,-0.55933,-0.44206,0.71293,8
1990-09-04,-0.72055,-0.26679,0.76836,8
1990-09-05,-0.85812,-0.10654,0.86471,8
1990-09-06,-0.95474,0.02802,0.95515,6
1990-09-07,-0.9962,0.12893,1.00451,6
1990-09-08,-0.97265,0.19141,0.99131,6
1990-09-09,-0.87955,0.21418,0.90525,6
1990-09-10,-0.71811,0.19933,0.74526,6
1990-09-11,-0.49539,0.15205,0.5182,6
1990-09-12,-0.22381,0.08006,0.2377,6
1990-09-13,0.07973,-0.00718,0.08006,2
1990-09-14,0.39511,-0.09934,0.40741,2
1990-09-15,0.70046,-0.18617,0.72478,2
1990-09-16,0.97385,-0.2584,1.00755,2
1990-09-17,1.19498,-0.30851,1.23416,2
1990-09-18,1.34668,-0.33139,1.38685,2
1990-09-19,1.41623,-0.32469,1.45297,2
1990-09-20,1.39633,-0.28897,1.42592,2
1990-09-21,1.28563,-0.2276,1.30562,2
1990-09-22,1.08882,-0.14635,1.09861,2
1990-09-23,0.81627,-0.05282,0.81798,2
1990-09-24,0.48326,0.04425,0.48528,4
1990-09-25,0.10884,0.13584,0.17406,4
1990-09-26,-0.28553,0.21341,0.35647,6
1990-09-27,-0.67749,0.26968,0.72919,6
1990-09-28,-1.0453,0.29925,1.08729,6
1990-09-29,-1.36928,0.29901,1.40155,6
1990-09-30,-1.63302,0.26838,1.65492,6
1990-10-01,-1.82427,0.20925,1.83623,6
1990-10-02,-1.93555,0.12575,1.93963,6
1990-10-03,-1.9643,0.02383,1.96444,6
1990-10-04,-1.91268,-0.08938,1.91477,8
1990-10-05,-1.78708,-0.20618,1.79893,8
1990-10-06,-1.59725,-0.3191,1.62882,8
1990-10-07,-1.35536,-0.42146,1.41938,8
1990-10-08,-1.07486,-0.50798,1.18885,8
1990-10-09,-0.7694,-0.57513,0.96059,8
1990-10-10,-0.45185,-0.62134,0.76827,8
1990-10-11,-0.13349,-0.647,0.66063,8
1990-10-12,0.17659,-0.65421,0.67762,1
1990-10-13,0.47178,-0.64639,0.80025,1
1990-10-14,0.74794,-0.6278,0.97649,2
1990-10-15,1.00317,-0.60288,1.17039,2
1990-10-16,1.23735,-0.5757,1.36472,2
1990-10-17,1.45151,-0.54936,1.55199,2
1990-10-18,1.64709,-0.52561,1.72893,2
1990-10-19,1.82532,-0.50455,1.89376,2
1990-10-20,1.98649,-0.48455,2.04473,2
1990-10-21,2.12958,-0.46244,2.17921,2
1990-10-22,2.25196,-0.43378,2.29336,2
1990-10-23,2.34934,-0.39345,2.38206,2
1990-10-24,2.41602,-0.3362,2.4393,2
1990-10-25,2.44533,-0.25738,2.45884,2
1990-10-26,2.43025,-0.15363,2.4351,2
1990-10-27,2.36415,-0.0234,2.36427,2
1990-10-28,2.24164,0.13251,2.24556,4
1990-10-29,2.05932,0.3108,2.08264,4
1990-10-30,1.81645,0.50561,1.8855,4
1990-10-31,1.51545,0.70878,1.67301,4
1990-11-01,1.16221,0.91034,1.4763,4
1990-11-02,0.766,1.09919,1.33977,4
1990-11-03,0.33927,1.26393,1.30867,4
1990-11-04,-0.10299,1.39379,1.39759,5
1990-11-05,-0.54399,1.47953,1.57636,5
1990-11-06,-0.96611,1.51428,1.79622,5
1990-11-07,-1.35204,1.49418,2.01509,5
1990-11-08,-1.68581,1.41887,2.20344,6
1990-11-09,-1.95389,1.29158,2.34219,6
1990-11-10,-2.14604,1.11903,2.42027,6
1990-11-11,-2.256,0.91103,2.43301,6
1990-11-12,-2.28195,0.67972,2.38103,6
1990-11-13,-2.22653,0.43873,2.26935,6
1990-11-14,-2.09671,0.2021,2.10643,6
1990-11-15,-1.90327,-0.01678,1.90334,8
1990-11-16,-1.66001,-0.20624,1.67277,8
1990-11-17,-1.38284,-0.3572,1.42823,8
1990-11-18,-1.0887,-0.46385,1.1834,8
1990-11-19,-0.7944,-0.52408,0.9517,8
1990-11-20,-0.51557,-0.53958,0.74629,8
1990-11-21,-0.26567,-0.51552,0.57995,8
1990-11-22,-0.05523,-0.4601,0.4634,8
1990-11-23,0.10868,-0.38366,0.39876,1
1990-11-24,0.22273,-0.29774,0.37183,1
1990-11-25,0.28732,-0.21392,0.35821,2
1990-11-26,0.30627,-0.14279,0.33792,2
1990-11-27,0.28631,-0.09287,0.30099,2
1990-11-28,0.23634,-0.06988,0.24645,2
1990-11-29,0.16662,-0.07611,0.18318,2
1990-11-30,0.08786,-0.11029,0.14101,1
1990-12-01,0.01033,-0.16762,0.16794,1
1990-12-02,-0.05695,-0.24029,0.24695,8
1990-12-03,-0.10682,-0.31822,0.33567,8
1990-12-04,-0.13453,-0.39003,0.41258,8
1990-12-05,-0.13791,-0.4442,0.46512,8
1990-12-06,-0.11747,-0.47023,0.48468,8
1990-12-07,-0.07616,-0.45976,0.46602,8
1990-12-08,-0.01904,-0.40751,0.40795,8
1990-12-09,0.04727,-0.31198,0.31554,1
1990-12-10,0.11525,-0.17578,0.21019,1
1990-12-11,0.17711,-0.00567,0.1772,2
1990-12-12,0.2255,0.18789,0.29351,4
1990-12-13,0.25409,0.39138,0.46663,4
1990-12-14,0.25813,0.58935,0.6434,4
1990-12-15,0.23475,0.76555,0.80073,4
1990-12-16,0.18321,0.90434,0.92271,4
1990-12-17,0.10489,0.99198,0.99751,4
1990-12-18,0.00322,1.01785,1.01785,4
1990-12-19,-0.11668,0.97539,0.98234,5
1990-12-20,-0.24829,0.86281,0.89783,5
1990-12-21,-0.38425,0.68334,0.78397,5
1990-12-22,-0.51679,0.44509,0.68204,6
1990-12-23,-0.63829,0.16056,0.65818,6
1990-12-24,-0.74172,-0.1543,0.7576,8
1990-12-25,-0.82102,-0.48119,0.95164,8
1990-12-26,-0.87142,-0.80087,1.18354,8
1990-12-27,-0.8896,-1.09462,1.41052,8
1990-12-28,-0.87383,-1.34558,1.60442,8
1990-12-29,-0.82387,-1.54004,1.74656,8
1990-12-30,-0.74091,-1.66842,1.82554,8
1990-12-31,-0.62735,-1.72589,1.83638,8
1991-01-01,-0.48662,-1.71262,1.78041,8
1991-01-02,-0.32286,-1.63364,1.66524,8
1991-01-03,-0.14071,-1.49827,1.50487,8
1991-01-04,0.0549,-1.31925,1.32039,1
1991-01-05,0.25894,-1.11155,1.14131,1
1991-01-06,0.46646,-0.89111,1.00582,1
1991-01-07,0.67262,-0.67349,0.95184,1
1991-01-08,0.87274,-0.47255,0.99246,2
1991-01-09,1.06237,-0.2994,1.10375,2
1991-01-10,1.23718,-0.16157,1.24769,2
1991-01-11,1.39305,-0.06253,1.39446,2
1991-01-12,1.52601,-0.0016,1.52601,2
1991-01-13,1.6323,0.02577,1.6325,4
1991-01-14,1.70841,0.02741,1.70863,4
1991-01-15,1.75124,0.01349,1.75129,4
1991-01-16,1.75821,-0.00459,1.75822,2
1991-01-17,1.7275,-0.01535,1.72757,2
1991-01-18,1.6582,-0.00842,1.65823,2
1991-01-19,1.55055,0.02438,1.55074,4
1991-01-20,1.40611,0.08829,1.40888,4
1991-01-21,1.22789,0.185,1.24175,4
1991-01-22,1.02041,0.31252,1.0672,4
1991-01-23,0.78969,0.46534,0.9166,4
1991-01-24,0.54307,0.63495,0.83551,4
1991-01-25,0.28903,0.81059,0.86057,4
1991-01-26,0.0368,0.98032,0.98101,4
1991-01-27,-0.20405,1.13214,1.15038,5
1991-01-28,-0.42411,1.2551,1.32482,5
1991-01-29,-0.61468,1.34036,1.47459,5
1991-01-30,-0.76832,1.38207,1.58127,5
1991-01-31,-0.87932,1.37791,1.63457,5
1991-02-01,-0.94414,1.32936,1.63053,5
1991-02-02,-0.96175,1.24164,1.57055,5
1991-02-03,-0.93376,1.12318,1.46063,5
1991-02-04,-0.86442,0.98496,1.31049,5
1991-02-05,-0.76051,0.83945,1.13272,5
1991-02-06,-0.63091,0.69952,0.94201,5
1991-02-07,-0.48614,0.57722,0.75466,5
1991-02-08,-0.33772,0.48265,0.58908,5
1991-02-09,-0.19745,0.42304,0.46685,5
1991-02-10,-0.07661,0.40197,0.4092,5
1991-02-11,0.01478,0.41903,0.41929,4
1991-02-12,0.06867,0.46977,0.47476,4
1991-02-13,0.07958,0.54602,0.55178,4
1991-02-14,0.04497,0.63656,0.63814,4
1991-02-15,-0.03446,0.72808,0.72889,5
1991-02-16,-0.15483,0.80632,0.82105,5
1991-02-17,-0.30922,0.85733,0.91139,5
1991-02-18,-0.48819,0.86875,0.99652,5
1991-02-19,-0.68032,0.8309,1.07389,5
1991-02-20,-0.87305,0.73774,1.14301,6
1991-02-21,-1.05347,0.58751,1.20622,6
1991-02-22,-1.2093,0.38299,1.2685,6
1991-02-23,-1.32967,0.13143,1.33615,6
1991-02-24,-1.40598,-0.15592,1.41459,8
1991-02-25,-1.43243,-0.46458,1.50589,8
1991-02-26,-1.40651,-0.77796,1.60733,8
1991-02-27,-1.32914,-1.07854,1.71168,8
1991-02-28,-1.20459,-1.34923,1.80872,8
1991-03-01,-1.04021,-1.57464,1.8872,8
1991-03-02,-0.8458,-1.74228,1.93673,8
1991-03-03,-0.63298,-1.84343,1.94908,8
1991-03-04,-0.41423,-1.87385,1.91908,8
1991-03-05,-0.20201,-1.83399,1.84509,8
1991-03-06,-0.00785,-1.72899,1.72901,8
1991-03-07,0.15854,-1.56817,1.57616,1
1991-03-08,0.28995,-1.36431,1.39478,1
1991-03-09,0.38218,-1.13265,1.19539,1
1991-03-10,0.43426,-0.88974,0.99006,1
1991-03-11,0.44852,-0.65216,0.79151,1
1991-03-12,0.43026,-0.43534,0.61208,1
1991-03-13,0.38727,-0.25247,0.46229,2
1991-03-14,0.32913,-0.11358,0.34818,2
1991-03-15,0.26633,-0.02501,0.2675,2
1991-03-16,0.20939,0.01101,0.20968,4
1991-03-17,0.16789,-0.00373,0.16793,2
1991-03-18,0.14965,-0.06369,0.16264,2
1991-03-19,0.16004,-0.16018,0.22643,1
1991-03-20,0.20152,-0.28213,0.34671,1
1991-03-21,0.27339,-0.41704,0.49866,1
1991-03-22,0.37184,-0.55198,0.66554,1
1991-03-23,0.49028,-0.67454,0.83389,1
1991-03-24,0.61993,-0.77368,0.99141,1
1991-03-25,0.75057,-0.8405,1.12685,1
1991-03-26,0.87146,-0.8687,1.23048,2
1991-03-27,0.9723,-0.85486,1.29467,2
1991-03-28,1.04419,-0.79851,1.31452,2
1991-03-29,1.08044,-0.7019,1.28842,2
1991-03-30,1.07728,-0.56964,1.21861,2
1991-03-31,1.03419,-0.40818,1.11183,2
1991-04-01,0.95412,-0.22517,0.98033,2
1991-04-02,0.84326,-0.02884,0.84375,2
1991-04-03,0.71057,0.17264,0.73124,4
1991-04-04,0.56709,0.37169,0.67804,4
1991-04-05,0.42499,0.56178,0.70442,4
1991-04-06,0.29653,0.73771,0.79507,4
1991-04-07,0.19296,0.89575,0.9163,4
1991-04-08,0.12348,1.03366,1.04101,4
1991-04-09,0.0944,1.15054,1.1544,4
1991-04-10,0.10841,1.24658,1.25128,4
1991-04-11,0.16427,1.32281,1.33297,4
1991-04-12,0.25672,1.38077,1.40443,4
1991-04-13,0.37684,1.42214,1.47122,4
1991-04-14,0.5126,1.44854,1.53657,4
1991-04-15,0.64982,1.4613,1.59927,4
1991-04-16,0.77325,1.4613,1.65327,4
1991-04-17,0.86782,1.44899,1.68899,4
1991-04-18,0.91987,1.42442,1.69562,4
1991-04-19,0.91834,1.38732,1.66373,4
1991-04-20,0.85575,1.33727,1.58764,4
1991-04-21,0.72891,1.27388,1.46768,4
1991-04-22,0.53931,1.19696,1.31285,4
1991-04-23,0.29313,1.10663,1.1448,4
1991-04-24,0.00091,1.00342,1.00342,4
1991-04-25,-0.32323,0.88832,0.9453,5
1991-04-26,-0.66251,0.76271,1.01027,5
1991-04-27,-0.99878,0.62832,1.17998,6
1991-04-28,-1.31385,0.48707,1.40123,6
1991-04-29,-1.59082,0.34091,1.62693,6
1991-04-30,-1.81533,0.19171,1.82543,6
1991-05-01,-1.97664,0.04108,1.97707,6
1991-05-02,-2.06832,-0.10967,2.07122,8
1991-05-03,-2.08865,-0.25962,2.10472,8
1991-05-04,-2.04066,-0.40817,2.08108,8
1991-05-05,-1.9317,-0.55493,2.00982,8
1991-05-06,-1.77271,-0.69961,1.90577,8
1991-05-07,-1.57721,-0.84182,1.7878,8
1991-05-08,-1.36006,-0.98081,1.67683,8
1991-05-09,-1.13614,-1.11534,1.5921,8
1991-05-10,-0.91905,-1.24347,1.54625,8
1991-05-11,-0.71999,-1.36249,1.54103,8
1991-05-12,-0.54682,-1.46889,1.56737,8
1991-05-13,-0.40345,-1.55845,1.60983,8
1991-05-14,-0.28967,-1.62646,1.65205,8
1991-05-15,-0.20133,-1.66794,1.68004,8
1991-05-16,-0.13086,-1.67807,1.68316,8
1991-05-17,-0.06821,-1.65258,1.65398,8
1991-05-18,-0.00201,-1.58817,1.58817,8
1991-05-19,0.07916,-1.48294,1.48505,1
1991-05-20,0.18543,-1.33675,1.34955,1
1991-05-21,0.32435,-1.15146,1.19627,1
1991-05-22,0.4999,-0.93105,1.05677,1
1991-05-23,0.71175,-0.68164,0.98551,2
1991-05-24,0.95489,-0.41126,1.03969,2
1991-05-25,1.21971,-0.12958,1.22657,2
1991-05-26,1.49252,0.15262,1.5003,4
1991-05-27,1.75646,0.42401,1.80691,4
1991-05-28,1.99272,0.67331,2.1034,4
1991-05-29,2.18203,0.89004,2.35657,4
1991-05-30,2.30626,1.0651,2.54033,4
1991-05-31,2.34999,1.19138,2.63473,4
1991-06-01,2.30191,1.26418,2.62621,4
1991-06-02,2.15606,1.28155,2.50818,4
1991-06-03,1.91249,1.24436,2.28168,4
1991-06-04,1.57772,1.15629,1.95607,4
1991-06-05,1.16446,1.02356,1.55037,4
1991-06-06,0.69107,0.85452,1.099,4
1991-06-07,0.18043,0.65913,0.68338,4
1991-06-08,-0.34151,0.44828,0.56355,5
1991-06-09,-0.84745,0.23318,0.87895,6
1991-06-10,-1.31054,0.02464,1.31078,6
1991-06-11,-1.70623,-0.16754,1.71444,8
1991-06-12,-2.01394,-0.33511,2.04163,8
1991-06-13,-2.21843,-0.47172,2.26803,8
1991-06-14,-2.31084,-0.57323,2.38088,8
1991-06-15,-2.28919,-0.63776,2.37636,8
1991-06-16,-2.15844,-0.66564,2.25875,8
1991-06-17,-1.93006,-0.65916,2.03952,8
1991-06-18,-1.62109,-0.6223,1.73643,8
1991-06-19,-1.25282,-0.56026,1.37239,8
1991-06-20,-0.84932,-0.47901,0.97508,8
1991-06-21,-0.43562,-0.38482,0.58125,8
1991-06-22,-0.03606,-0.28384,0.28612,8
1991-06-23,0.32737,-0.18166,0.3744,2
1991-06-24,0.63638,-0.08305,0.64178,2
1991-06-25,0.87744,0.00826,0.87748,4
1991-06-26,1.04238,0.08969,1.04623,4
1991-06-27,1.12867,0.1598,1.13993,4
1991-06-28,1.13914,0.21822,1.15985,4
1991-06-29,1.08137,0.2655,1.11348,4
1991-06-30,0.9668,0.30287,1.01313,4
1991-07-01,0.80951,0.33206,0.87497,4
1991-07-02,0.62498,0.35504,0.71879,4
1991-07-03,0.42878,0.37383,0.56886,4
1991-07-04,0.23538,0.39031,0.45579,4
1991-07-05,0.05713,0.40608,0.41008,4
1991-07-06,-0.09641,0.42239,0.43325,5
1991-07-07,-0.21895,0.44007,0.49153,5
1991-07-08,-0.30755,0.45952,0.55294,5
1991-07-09,-0.36238,0.48077,0.60204,5
1991-07-10,-0.38624,0.50344,0.63454,5
1991-07-11,-0.38393,0.52687,0.65191,5
1991-07-12,-0.36137,0.55007,0.65816,5
1991-07-13,-0.32485,0.57184,0.65766,5
1991-07-14,-0.28018,0.5907,0.65378,5
1991-07-15,-0.23216,0.60501,0.64802,5
1991-07-16,-0.18405,0.6129,0.63993,5
1991-07-17,-0.13741,0.61234,0.62757,5
1991-07-18,-0.09215,0.6012,0.60822,5
1991-07-19,-0.04675,0.57728,0.57917,5
1991-07-20,0.00121,0.53843,0.53843,4
1991-07-21,0.05453,0.4827,0.48577,4
1991-07-22,0.11571,0.40849,0.42456,4
1991-07-23,0.18635,0.31474,0.36577,4
1991-07-24,0.26662,0.20114,0.33398,4
1991-07-25,0.35488,0.06831,0.3614,4
1991-07-26,0.4476,-0.08205,0.45505,2
1991-07-27,0.53938,-0.24704,0.59326,2
1991-07-28,0.62334,-0.42255,0.75306,2
1991-07-29,0.69167,-0.60329,0.91781,2
1991-07-30,0.73633,-0.78296,1.07481,1
1991-07-31,0.74988,-0.95446,1.2138,1
1991-08-01,0.72631,-1.11032,1.32678,1
1991-08-02,0.66185,-1.24303,1.40825,1
1991-08-03,0.55553,-1.34554,1.4557,1
1991-08-04,0.40962,-1.41174,1.46997,1
1991-08-05,0.22978,-1.43695,1.45521,1
1991-08-06,0.02483,-1.41826,1.41848,1
1991-08-07,-0.19371,-1.35488,1.36865,8
1991-08-08,-0.41234,-1.2483,1.31464,8
1991-08-09,-0.61658,-1.10232,1.26304,8
1991-08-10,-0.79208,-0.92291,1.21621,8
1991-08-11,-0.92578,-0.71792,1.17153,8
1991-08-12,-1.00703,-0.49662,1.12283,8
1991-08-13,-1.02853,-0.26914,1.06316,8
1991-08-14,-0.98709,-0.04586,0.98816,8
1991-08-15,-0.88403,0.16333,0.89899,6
1991-08-16,-0.72522,0.34958,0.80508,6
1991-08-17,-0.52081,0.50577,0.72598,6
1991-08-18,-0.28456,0.62689,0.68846,5
1991-08-19,-0.03285,0.71039,0.71115,5
1991-08-20,0.21651,0.75624,0.78663,4
1991-08-21,0.4456,0.76694,0.88699,4
1991-08-22,0.63781,0.74714,0.98236,4
1991-08-23,0.77906,0.70329,1.04955,4
1991-08-24,0.85896,0.64301,1.07297,4
1991-08-25,0.87159,0.57441,1.04385,4
1991-08-26,0.81598,0.50547,0.95985,4
1991-08-27,0.69621,0.44327,0.82535,4
1991-08-28,0.52108,0.39349,0.65296,4
1991-08-29,0.3034,0.35992,0.47073,4
1991-08-30,0.05901,0.3442,0.34922,4
1991-08-31,-0.19443,0.34575,0.39667,5
1991-09-01,-0.43888,0.36189,0.56884,6
1991-09-02,-0.65724,0.38819,0.76332,6
1991-09-03,-0.8347,0.41891,0.93392,6
1991-09-04,-0.95978,0.44764,1.05903,6
1991-09-05,-1.02519,0.46797,1.12695,6
1991-09-06,-1.02829,0.47413,1.13233,6
1991-09-07,-0.97116,0.4616,1.07529,6
1991-09-08,-0.86032,0.42764,0.96074,6
1991-09-09,-0.70608,0.37154,0.79786,6
1991-09-10,-0.5216,0.2948,0.59914,6
1991-09-11,-0.32178,0.20101,0.37941,6
1991-09-12,-0.12199,0.0956,0.15498,6
1991-09-13,0.06318,-0.01471,0.06487,2
1991-09-14,0.22104,-0.12246,0.2527,2
1991-09-15,0.34178,-0.22017,0.40656,2
1991-09-16,0.41914,-0.30106,0.51606,2
1991-09-17,0.45077,-0.35972,0.57671,2
1991-09-18,0.43826,-0.39266,0.58843,2
1991-09-19,0.38681,-0.3987,0.55551,1
1991-09-20,0.30468,-0.37915,0.4864,1
1991-09-21,0.2023,-0.33775,0.3937,1
1991-09-22,0.0913,-0.28041,0.2949,1
1991-09-23,-0.01652,-0.21467,0.21531,8
1991-09-24,-0.11025,-0.1491,0.18543,8
1991-09-25,-0.18076,-0.09243,0.20302,8
1991-09-26,-0.2214,-0.05278,0.22761,8
1991-09-27,-0.22848,-0.03686,0.23143,8
1991-09-28,-0.20144,-0.04921,0.20736,8
1991-09-29,-0.14278,-0.09173,0.1697,8
1991-09-30,-0.05765,-0.16333,0.17321,8
1991-10-01,0.0467,-0.25988,0.26405,1
1991-10-02,0.16167,-0.37444,0.40785,1
1991-10-03,0.27819,-0.49771,0.57018,1
1991-10-04,0.38752,-0.61874,0.73007,1
1991-10-05,0.48203,-0.72579,0.87128,1
1991-10-06,0.55584,-0.80733,0.98018,1
1991-10-07,0.60528,-0.853,1.04593,1
1991-10-08,0.62907,-0.85452,1.0611,1
1991-10-09,0.62831,-0.80654,1.02239,1
1991-10-10,0.60624,-0.70715,0.93145,1
1991-10-11,0.5678,-0.55822,0.79624,2
1991-10-12,0.51899,-0.36537,0.63471,2
1991-10-13,0.46625,-0.13775,0.48617,2
1991-10-14,0.41573,0.11263,0.43072,4
1991-10-15,0.37264,0.37166,0.5263,4
1991-10-16,0.34077,0.62413,0.7111,4
1991-10-17,0.32204,0.85488,0.91352,4
1991-10-18,0.3164,1.04983,1.09647,4
1991-10-19,0.32181,1.1971,1.2396,4
1991-10-20,0.33451,1.28783,1.33056,4
1991-10-21,0.3494,1.31683,1.36239,4
1991-10-22,0.36058,1.28297,1.33268,4
1991-10-23,0.36198,1.18922,1.24309,4
1991-10-24,0.34801,1.04237,1.09893,4
1991-10-25,0.31413,0.85255,0.90858,4
1991-10-26,0.25734,0.63235,0.68271,4
1991-10-27,0.17657,0.39592,0.43351,4
1991-10-28,0.07282,0.1579,0.17388,4
1991-10-29,-0.05085,-0.06771,0.08468,8
1991-10-30,-0.18951,-0.26848,0.32863,8
1991-10-31,-0.33673,-0.43446,0.54967,8
1991-11-01,-0.48508,-0.55876,0.73995,8
1991-11-02,-0.62673,-0.63796,0.8943,8
1991-11-03,-0.75402,-0.67212,1.0101,8
1991-11-04,-0.86009,-0.66465,1.08698,8
1991-11-05,-0.93935,-0.62179,1.1265,8
1991-11-06,-0.9879,-0.55194,1.13163,8
1991-11-07,-1.00376,-0.46482,1.10616,8
1991-11-08,-0.98693,-0.3706,1.05422,8
1991-11-09,-0.93934,-0.27894,0.97989,8
1991-11-10,-0.8646,-0.19822,0.88703,8
1991-11-11,-0.76761,-0.13487,0.77937,8
1991-11-12,-0.6542,-0.09288,0.66076,8
1991-11-13,-0.53059,-0.07358,0.53567,8
1991-11-14,-0.40297,-0.0757,0.41002,8
1991-11-15,-0.2771,-0.0956,0.29313,8
1991-11-16,-0.15793,-0.12778,0.20315,8
1991-11-17,-0.04946,-0.16548,0.17271,8
1991-11-18,0.04542,-0.20147,0.20652,1
1991-11-19,0.12486,-0.22877,0.26062,1
1991-11-20,0.18796,-0.24142,0.30597,1
1991-11-21,0.23457,-0.23509,0.3321,1
1991-11-22,0.26502,-0.20751,0.3366,2
1991-11-23,0.27996,-0.15876,0.32184,2
1991-11-24,0.28006,-0.09128,0.29456,2
1991-11-25,0.26594,-0.00972,0.26612,2
1991-11-26,0.23809,0.07953,0.25102,4
1991-11-27,0.19687,0.16885,0.25936,4
1991-11-28,0.14271,0.25009,0.28795,4
1991-11-29,0.07627,0.31533,0.32442,4
1991-11-30,-0.00133,0.35754,0.35755,5
1991-12-01,-0.0882,0.37134,0.38167,5
1991-12-02,-0.18147,0.35342,0.39729,5
1991-12-03,-0.27712,0.30294,0.41057,5
1991-12-04,-0.36995,0.22166,0.43128,6
1991-12-05,-0.45366,0.11387,0.46773,6
1991-12-06,-0.52106,-0.01392,0.52125,8
1991-12-07,-0.5645,-0.15338,0.58496,8
1991-12-08,-0.57633,-0.29507,0.64748,8
1991-12-09,-0.54961,-0.42904,0.69724,8
1991-12-10,-0.47871,-0.54562,0.72585,8
1991-12-11,-0.36002,-0.63609,0.73091,8
1991-12-12,-0.19254,-0.69334,0.71958,8
1991-12-13,0.02163,-0.71231,0.71264,1
1991-12-14,0.27704,-0.69035,0.74387,1
1991-12-15,0.56479,-0.62735,0.84413,1
1991-12-16,0.87277,-0.52563,1.01883,2
1991-12-17,1.18615,-0.3898,1.24856,2
1991-12-18,1.48808,-0.22627,1.50518,2
1991-12-19,1.76064,-0.04282,1.76116,2
1991-12-20,1.98599,0.15204,1.9918,4
1991-12-21,2.1475,0.34958,2.17576,4
1991-12-22,2.23097,0.54151,2.29575,4
1991-12-23,2.22574,0.72036,2.33941,4
1991-12-24,2.12557,0.87996,2.30052,4
1991-12-25,1.92932,1.01561,2.18031,4
1991-12-26,1.64127,1.1242,1.98937,4
1991-12-27,1.27111,1.20417,1.75093,4
1991-12-28,0.83357,1.25532,1.50688,4
1991-12-29,0.34762,1.2786,1.32501,4
1991-12-30,-0.16452,1.2757,1.28626,5
1991-12-31,-0.67873,1.24874,1.42128,5
1992-01-01,-1.17042,1.19994,1.67622,5
1992-01-02,-1.61603,1.13128,1.97265,6
1992-01-03,-1.99452,1.04436,2.2514,6
1992-01-04,-2.28863,0.94021,2.47423,6
1992-01-05,-2.48594,0.81936,2.61749,6
1992-01-06,-2.57961,0.68193,2.66822,6
1992-01-07,-2.5687,0.52778,2.62236,6
1992-01-08,-2.45812,0.35687,2.48389,6
1992-01-09,-2.25821,0.16948,2.26456,6
1992-01-10,-1.98388,-0.03343,1.98416,8
1992-01-11,-1.65354,-0.24996,1.67233,8
1992-01-12,-1.2878,-0.47707,1.37333,8
1992-01-13,-0.908,-0.71047,1.15293,8
1992-01-14,-0.53482,-0.94462,1.08551,8
1992-01-15,-0.18691,-1.17285,1.18765,8
1992-01-16,0.12023,-1.38764,1.39284,1
1992-01-17,0.37511,-1.58098,1.62487,1
1992-01-18,0.5708,-1.74477,1.83577,1
