2011,4,21,-0.97244,-0.23004,1
2011,4,22,-0.99310,-0.43973,1
2011,4,23,-0.92725,-0.64102,1
2011,4,24,-0.80400,-0.84702,2
2011,4,25,-0.63712,-1.01031,2
2011,4,26,-0.40521,-1.15815,2
2011,4,27,-0.16025,-1.19811,2
2011,4,28,0.13986,-1.17840,3
2011,4,29,0.39879,-1.11497,3
2011,4,30,0.66118,-0.97353,3
2011,5,1,0.89489,-0.78303,4
2011,5,2,1.09552,-0.51120,4
2011,5,3,1.22776,-0.20044,4
2011,5,4,1.25968,0.10554,5
2011,5,5,1.16872,0.43013,5
2011,5,6,0.99623,0.66616,5
2011,5,7,0.74346,0.87878,6
2011,5,8,0.45803,1.02692,6
2011,5,9,0.14154,1.09580,6
2011,5,10,-0.18395,1.09758,7
2011,5,11,-0.52304,1.07183,7
2011,5,12,-0.87087,0.99585,7
2011,5,13,-1.18664,0.85311,8
2011,5,14,-1.43535,0.66900,8
2011,5,15,-1.58491,0.50742,8
2011,5,16,-1.63272,0.33545,8
2011,5,17,-1.60839,0.17931,8
2011,5,18,-1.50533,0.04555,8
2011,5,19,-1.38007,-0.07202,1
2011,5,20,-1.15913,-0.21605,1
2011,5,21,-0.89399,-0.36603,1
2011,5,22,-0.60143,-0.43621,1
2011,5,23,-0.26390,-0.48841,2
2011,5,24,0.05356,-0.53338,3
2011,5,25,0.29001,-0.53010,3
2011,5,26,0.46332,-0.45847,4
2011,5,27,0.55154,-0.37217,4
2011,5,28,0.57444,-0.28724,4
2011,5,29,0.53578,-0.21314,4
2011,5,30,0.46395,-0.15006,4
2011,5,31,0.36902,-0.16629,4
2011,6,1,0.22260,-0.22560,3
2011,6,2,0.07431,-0.32075,3
2011,6,3,0.01249,-0.45670,3
2011,6,4,0.01715,-0.61274,3
2011,6,5,0.10325,-0.73123,3
2011,6,6,0.23956,-0.81372,3
2011,6,7,0.37248,-0.85588,3
2011,6,8,0.52528,-0.86230,3
2011,6,9,0.68255,-0.79737,3
2011,6,10,0.84657,-0.65414,4
2011,6,11,0.94933,-0.45411,4
2011,6,12,0.99401,-0.19882,4
2011,6,13,0.98298,0.05351,5
2011,6,14,0.92538,0.24668,5
2011,6,15,0.80375,0.40052,5
2011,6,16,0.65886,0.49792,5
2011,6,17,0.49295,0.59959,6
2011,6,18,0.31234,0.67492,6
2011,6,19,0.14534,0.68685,6
2011,6,20,0.01104,0.60006,6
2011,6,21,-0.05098,0.46272,7
2011,6,22,-0.10630,0.30499,7
2011,6,23,-0.18627,0.16395,8
2011,6,24,-0.24529,0.05935,8
2011,6,25,-0.30837,0.01842,8
2011,6,26,-0.35043,-0.04116,1
2011,6,27,-0.40267,-0.09877,1
2011,6,28,-0.43195,-0.14529,1
2011,6,29,-0.46630,-0.15212,1
2011,6,30,-0.56454,-0.12490,1
