,0
2017-10-28,-13469.518925518933
2017-10-29,-22278.96336996337
2017-10-30,8331.481074481067
2017-10-31,15389.369963369943
2017-11-01,3167.3699633699434
2017-11-02,13040.03663003663
2017-11-03,6382.592185592162
2017-11-04,-6212.5189255189325
2017-11-05,-19603.852258852276
2017-11-06,4139.2588522588485
2017-11-07,5765.369963369943
2017-11-08,-650.2967032967135
2017-11-09,2302.7032967032865
2017-11-10,2992.3699633699434
2017-11-11,-7138.407814407838
2017-11-12,-17730.407814407838
2017-11-13,8551.925518925505
2017-11-14,11114.258852258848
2017-11-15,4977.814407814381
2017-11-16,6864.592185592162
2017-11-17,3960.4810744810675
2017-11-18,-9928.741147741152
2017-11-19,-24196.407814407838
2017-11-20,2298.9255189255055
2017-11-21,7092.0366300366295
2017-11-22,7088.814407814381
2017-11-23,9307.592185592162
2017-11-24,7628.592185592162
2017-11-25,-15871.852258852276
2017-11-26,-18541.630036630057
2017-11-27,5992.9255189255055
2017-11-28,9290.03663003663
2017-11-29,3920.1477411477244
2017-11-30,7098.592185592162
2017-12-01,7959.881007115502
2017-12-02,-3602.230103995622
2017-12-03,-13612.230103995622
2017-12-04,9277.436562671064
2017-12-05,12371.214340448845
2017-12-06,2455.32545155994
2017-12-07,4812.436562671064
2017-12-08,-4029.785659551155
2017-12-09,-10252.563437328936
2017-12-10,-21897.007881773403
2017-12-11,3167.881007115502
2017-12-12,5530.103229337721
2017-12-13,-328.11899288449786
2017-12-14,10922.214340448845
2017-12-15,13994.769896004378
2017-12-16,-1546.230103995622
2017-12-17,-17827.45232621784
2017-12-18,9701.214340448845
2017-12-19,16187.436562671064
2017-12-20,11523.214340448845
2017-12-21,12524.658784893283
2017-12-22,9276.881007115502
2017-12-23,-4587.341215106717
2017-12-24,-12026.341215106717
2017-12-25,-7443.230103995622
2017-12-26,15343.769896004378
2017-12-27,11979.54767378216
2017-12-28,13588.54767378216
2017-12-29,10634.769896004378
2017-12-30,-3058.118992884498
2017-12-31,-9647.45232621784
2018-01-01,2473.203229337698
2018-01-02,13915.53656267104
2018-01-03,12664.425451559917
2018-01-04,9564.203229337698
2018-01-05,12220.092118226603
2018-01-06,-163.13010399561608
2018-01-07,-12852.46343732896
2018-01-08,6911.092118226603
2018-01-09,10842.75878489326
2018-01-10,8885.314340448822
2018-01-11,6624.203229337698
2018-01-12,8769.203229337698
2018-01-13,-7113.24121510674
2018-01-14,-15273.352326217835
2018-01-15,3348.536562671041
2018-01-16,1742.092118226603
2018-01-17,8619.092118226603
2018-01-18,7329.981007115479
2018-01-19,5121.203229337698
2018-01-20,-4405.463437328959
2018-01-21,-21004.130103995616
2018-01-22,5788.536562671041
2018-01-23,10079.981007115479
2018-01-24,-13632.574548440083
2018-01-25,7890.314340448822
2018-01-26,8811.092118226603
2018-01-27,-6593.130103995616
2018-01-28,-20923.01899288452
2018-01-29,6040.314340448822
2018-01-30,10297.53656267104
2018-01-31,-11154.907881773397
2018-02-01,-8631.907881773397
2018-02-02,13289.425451559917
2018-02-03,-3375.907881773397
2018-02-04,-18675.796770662302
2018-02-05,5946.314340448822
2018-02-06,9127.75878489326
2018-02-07,10272.092118226603
2018-02-08,9720.647673782165
2018-02-09,8917.092118226603
2018-02-10,-3083.463437328959
2018-02-11,-16591.796770662302
2018-02-12,8003.869896004384
2018-02-13,13013.092118226603
2018-02-14,9964.203229337698
2018-02-15,6696.536562671041
2018-02-16,9351.869896004384
2018-02-17,-3311.24121510674
2018-02-18,-16882.796770662302
2018-02-19,4847.425451559917
2018-02-20,10781.425451559917
2018-02-21,12637.092118226603
2018-02-22,11976.092118226603
2018-02-23,13677.75878489326
2018-02-24,-5516.685659551178
2018-02-25,-21272.130103995616
2018-02-26,4174.536562671041
2018-02-27,8987.314340448822
2018-02-28,9112.425451559917
2018-03-01,3078.573671497579
2018-03-02,7954.684782608674
2018-03-03,-9274.315217391326
2018-03-04,-25118.870772946888
2018-03-05,2589.684782608674
2018-03-06,6659.129227053112
2018-03-07,2893.795893719798
2018-03-08,1273.5736714975792
2018-03-09,4665.795893719798
2018-03-10,-9309.64855072464
2018-03-11,-23673.2041062802
2018-03-12,70.01811594201718
2018-03-13,4078.35144927536
2018-03-14,188.3514492753602
2018-03-15,4473.018115942017
2018-03-16,7427.573671497579
2018-03-17,-8333.092995169107
2018-03-18,-23346.2041062802
2018-03-19,621.4625603864552
2018-03-20,7481.684782608674
2018-03-21,5092.795893719798
2018-03-22,5820.684782608674
2018-03-23,9257.462560386455
2018-03-24,-2648.315217391326
2018-03-25,-15877.64855072464
2018-03-26,9076.018115942017
2018-03-27,13384.462560386455
2018-03-28,15331.018115942017
2018-03-29,9961.129227053112
2018-03-30,-13392.42632850242
2018-03-31,-19551.092995169107
2018-04-01,-21682.981884057983
2018-04-02,2646.129227053112
2018-04-03,9370.795893719798
