time,down2total,lat,lon
2006-03-31,0.5032343,-34.5,-58.125
2006-04-01,0.7218573,-34.5,-58.125
2006-04-02,0.5853636,-34.5,-58.125
2006-04-03,0.5945427,-34.5,-58.125
2006-04-04,0.66205716,-34.5,-58.125
2006-04-05,0.68479836,-34.5,-58.125
2006-04-06,0.6974479,-34.5,-58.125
2006-04-07,0.72831774,-34.5,-58.125
2006-04-08,0.61990565,-34.5,-58.125
2006-04-09,0.6813727,-34.5,-58.125
2006-04-10,0.7321167,-34.5,-58.125
2006-04-11,0.72637683,-34.5,-58.125
2006-04-12,0.7243501,-34.5,-58.125
2006-04-13,0.6862008,-34.5,-58.125
2006-04-14,0.4608922,-34.5,-58.125
2006-04-15,0.74907154,-34.5,-58.125
2006-04-16,0.7636634,-34.5,-58.125
2006-04-17,0.7395026,-34.5,-58.125
2006-04-18,0.748789,-34.5,-58.125
2006-04-19,0.5115972,-34.5,-58.125
2006-04-20,0.16565752,-34.5,-58.125
2006-04-21,0.7455639,-34.5,-58.125
2006-04-22,0.6657943,-34.5,-58.125
2006-04-23,0.73186827,-34.5,-58.125
2006-04-24,0.7151868,-34.5,-58.125
2006-04-25,0.7004906,-34.5,-58.125
2006-04-26,0.6734163,-34.5,-58.125
2006-04-27,0.71225333,-34.5,-58.125
2006-04-28,0.6493361,-34.5,-58.125
2006-04-29,0.5618405,-34.5,-58.125
2006-04-30,0.7247469,-34.5,-58.125
2006-05-01,0.5669173,-34.5,-58.125
2006-05-02,0.6999465,-34.5,-58.125
2006-05-03,0.7159953,-34.5,-58.125
2006-05-04,0.7308504,-34.5,-58.125
2006-05-05,0.5197006,-34.5,-58.125
2006-05-06,0.6224608,-34.5,-58.125
2006-05-07,0.41246337,-34.5,-58.125
2006-05-08,0.6800375,-34.5,-58.125
2006-05-09,0.72085834,-34.5,-58.125
2006-05-10,0.7271575,-34.5,-58.125
2006-05-11,0.55240065,-34.5,-58.125
2006-05-12,0.7069645,-34.5,-58.125
2006-05-13,0.69805986,-34.5,-58.125
2006-05-14,0.7239352,-34.5,-58.125
2006-05-15,0.73384756,-34.5,-58.125
2006-05-16,0.7037639,-34.5,-58.125
2006-05-17,0.5116008,-34.5,-58.125
2006-05-18,0.27018824,-34.5,-58.125
2006-05-19,0.7061171,-34.5,-58.125
2006-05-20,0.7415021,-34.5,-58.125
2006-05-21,0.7397507,-34.5,-58.125
2006-05-22,0.7366886,-34.5,-58.125
2006-05-23,0.7212373,-34.5,-58.125
2006-05-24,0.6396044,-34.5,-58.125
2006-05-25,0.52318215,-34.5,-58.125
2006-05-26,0.44832498,-34.5,-58.125
2006-05-27,0.6401123,-34.5,-58.125
2006-05-28,0.71362466,-34.5,-58.125
2006-05-29,0.1559157,-34.5,-58.125
2006-05-30,0.29440463,-34.5,-58.125
2006-05-31,0.70263076,-34.5,-58.125
2006-06-01,0.44490236,-34.5,-58.125
2006-06-02,0.37560338,-34.5,-58.125
2006-06-03,0.19135128,-34.5,-58.125
2006-06-04,0.6971668,-34.5,-58.125
2006-06-05,0.5227304,-34.5,-58.125
2006-06-06,0.47943014,-34.5,-58.125
2006-06-07,0.64428544,-34.5,-58.125
2006-06-08,0.218654,-34.5,-58.125
2006-06-09,0.40830156,-34.5,-58.125
2006-06-10,0.7249004,-34.5,-58.125
2006-06-11,0.66472304,-34.5,-58.125
2006-06-12,0.7091974,-34.5,-58.125
2006-06-13,0.20904627,-34.5,-58.125
2006-06-14,0.5322437,-34.5,-58.125
2006-06-15,0.5686421,-34.5,-58.125
2006-06-16,0.41944787,-34.5,-58.125
2006-06-17,0.42563167,-34.5,-58.125
2006-06-18,0.5889113,-34.5,-58.125
2006-06-19,0.28870746,-34.5,-58.125
2006-06-20,0.6929467,-34.5,-58.125
2006-06-21,0.7096743,-34.5,-58.125
2006-06-22,0.7015519,-34.5,-58.125
2006-06-23,0.6534268,-34.5,-58.125
2006-06-24,0.14482933,-34.5,-58.125
2006-06-25,0.25773475,-34.5,-58.125
2006-06-26,0.4720131,-34.5,-58.125
2006-06-27,0.5989789,-34.5,-58.125
2006-06-28,0.5479443,-34.5,-58.125
2006-06-29,0.6849597,-34.5,-58.125
2006-06-30,0.4881122,-34.5,-58.125
2006-07-01,0.6391239,-34.5,-58.125
2006-07-02,0.650997,-34.5,-58.125
2006-07-03,0.4526471,-34.5,-58.125
2006-07-04,0.3673302,-34.5,-58.125
2006-07-05,0.66334254,-34.5,-58.125
2006-07-06,0.61863613,-34.5,-58.125
2006-07-07,0.4531248,-34.5,-58.125
2006-07-08,0.26663852,-34.5,-58.125
2006-07-09,0.7337608,-34.5,-58.125
2006-07-10,0.5481917,-34.5,-58.125
2006-07-11,0.50171065,-34.5,-58.125
2006-07-12,0.55093366,-34.5,-58.125
2006-07-13,0.5115356,-34.5,-58.125
2006-07-14,0.6776399,-34.5,-58.125
2006-07-15,0.68291384,-34.5,-58.125
2006-07-16,0.37873575,-34.5,-58.125
2006-07-17,0.508476,-34.5,-58.125
2006-07-18,0.6466123,-34.5,-58.125
2006-07-19,0.72554195,-34.5,-58.125
2006-07-20,0.6777786,-34.5,-58.125
2006-07-21,0.5430528,-34.5,-58.125
2006-07-22,0.61129737,-34.5,-58.125
2006-07-23,0.32802933,-34.5,-58.125
2006-07-24,0.67471164,-34.5,-58.125
2006-07-25,0.44073328,-34.5,-58.125
2006-07-26,0.33591726,-34.5,-58.125
2006-07-27,0.58114004,-34.5,-58.125
2006-07-28,0.7097197,-34.5,-58.125
2006-07-29,0.6414182,-34.5,-58.125
2006-07-30,0.68106747,-34.5,-58.125
2006-07-31,0.667382,-34.5,-58.125
2006-08-01,0.6639624,-34.5,-58.125
2006-08-02,0.25938106,-34.5,-58.125
2006-08-03,0.7113546,-34.5,-58.125
2006-08-04,0.636448,-34.5,-58.125
2006-08-05,0.3813735,-34.5,-58.125
2006-08-06,0.51043916,-34.5,-58.125
2006-08-07,0.20017649,-34.5,-58.125
2006-08-08,0.2881623,-34.5,-58.125
2006-08-09,0.3210151,-34.5,-58.125
2006-08-10,0.60620534,-34.5,-58.125
2006-08-11,0.67507285,-34.5,-58.125
2006-08-12,0.5938834,-34.5,-58.125
2006-08-13,0.70101607,-34.5,-58.125
2006-08-14,0.41361094,-34.5,-58.125
2006-08-15,0.65694976,-34.5,-58.125
2006-08-16,0.672229,-34.5,-58.125
2006-08-17,0.62466675,-34.5,-58.125
2006-08-18,0.71564686,-34.5,-58.125
2006-08-19,0.61494493,-34.5,-58.125
2006-08-20,0.7295933,-34.5,-58.125
2006-08-21,0.7366171,-34.5,-58.125
2006-08-22,0.71403307,-34.5,-58.125
2006-08-23,0.715988,-34.5,-58.125
2006-08-24,0.68185043,-34.5,-58.125
2006-08-25,0.51155937,-34.5,-58.125
2006-08-26,0.4221582,-34.5,-58.125
2006-08-27,0.75461215,-34.5,-58.125
2006-08-28,0.73898387,-34.5,-58.125
2006-08-29,0.75002646,-34.5,-58.125
2006-08-30,0.2994133,-34.5,-58.125
2006-08-31,0.62224907,-34.5,-58.125
2006-09-01,0.33660588,-34.5,-58.125
2006-09-02,0.7001832,-34.5,-58.125
2006-09-03,0.70603085,-34.5,-58.125
2006-09-04,0.6430248,-34.5,-58.125
2006-09-05,0.7632847,-34.5,-58.125
2006-09-06,0.74451405,-34.5,-58.125
2006-09-07,0.5007429,-34.5,-58.125
2006-09-08,0.5671077,-34.5,-58.125
2006-09-09,0.6256451,-34.5,-58.125
2006-09-10,0.55485123,-34.5,-58.125
2006-09-11,0.64500767,-34.5,-58.125
2006-09-12,0.7352214,-34.5,-58.125
2006-09-13,0.7274781,-34.5,-58.125
2006-09-14,0.7370262,-34.5,-58.125
2006-09-15,0.76936334,-34.5,-58.125
2006-09-16,0.7741247,-34.5,-58.125
2006-09-17,0.73458946,-34.5,-58.125
2006-09-18,0.73754513,-34.5,-58.125
2006-09-19,0.38796264,-34.5,-58.125
2006-09-20,0.72064716,-34.5,-58.125
2006-09-21,0.66029227,-34.5,-58.125
2006-09-22,0.5444124,-34.5,-58.125
2006-09-23,0.6917419,-34.5,-58.125
2006-09-24,0.68139756,-34.5,-58.125
2006-09-25,0.7377689,-34.5,-58.125
2006-09-26,0.6761413,-34.5,-58.125
2006-09-27,0.34014332,-34.5,-58.125
2006-09-28,0.7507448,-34.5,-58.125
2006-09-29,0.76706636,-34.5,-58.125
2006-09-30,0.76863337,-34.5,-58.125
2006-10-01,0.57499266,-34.5,-58.125
2006-10-02,0.5425027,-34.5,-58.125
2006-10-03,0.57023096,-34.5,-58.125
2006-10-04,0.4810047,-34.5,-58.125
2006-10-05,0.7561384,-34.5,-58.125
2006-10-06,0.7331986,-34.5,-58.125
2006-10-07,0.7459829,-34.5,-58.125
2006-10-08,0.6916553,-34.5,-58.125
2006-10-09,0.7496709,-34.5,-58.125
2006-10-10,0.46933997,-34.5,-58.125
2006-10-11,0.7550853,-34.5,-58.125
2006-10-12,0.59730595,-34.5,-58.125
2006-10-13,0.663686,-34.5,-58.125
2006-10-14,0.34244373,-34.5,-58.125
2006-10-15,0.76340264,-34.5,-58.125
2006-10-16,0.78031087,-34.5,-58.125
2006-10-17,0.62264794,-34.5,-58.125
2006-10-18,0.7337208,-34.5,-58.125
2006-10-19,0.6881116,-34.5,-58.125
2006-10-20,0.74371326,-34.5,-58.125
2006-10-21,0.7409284,-34.5,-58.125
2006-10-22,0.7467056,-34.5,-58.125
2006-10-23,0.739908,-34.5,-58.125
2006-10-24,0.68738884,-34.5,-58.125
2006-10-25,0.38242176,-34.5,-58.125
2006-10-26,0.77512825,-34.5,-58.125
2006-10-27,0.48098075,-34.5,-58.125
2006-10-28,0.7298875,-34.5,-58.125
2006-10-29,0.2265197,-34.5,-58.125
2006-10-30,0.76940703,-34.5,-58.125
2006-10-31,0.69152576,-34.5,-58.125
2006-11-01,0.7733268,-34.5,-58.125
2006-11-02,0.591525,-34.5,-58.125
2006-11-03,0.72433364,-34.5,-58.125
2006-11-04,0.77361655,-34.5,-58.125
2006-11-05,0.59082633,-34.5,-58.125
2006-11-06,0.76294655,-34.5,-58.125
2006-11-07,0.7819637,-34.5,-58.125
2006-11-08,0.7836716,-34.5,-58.125
2006-11-09,0.7673321,-34.5,-58.125
2006-11-10,0.6430013,-34.5,-58.125
2006-11-11,0.7590499,-34.5,-58.125
2006-11-12,0.7544183,-34.5,-58.125
2006-11-13,0.74783295,-34.5,-58.125
2006-11-14,0.7338674,-34.5,-58.125
2006-11-15,0.50905514,-34.5,-58.125
2006-11-16,0.3731869,-34.5,-58.125
2006-11-17,0.5742904,-34.5,-58.125
2006-11-18,0.49222523,-34.5,-58.125
2006-11-19,0.7724905,-34.5,-58.125
2006-11-20,0.7824636,-34.5,-58.125
2006-11-21,0.7006975,-34.5,-58.125
2006-11-22,0.7734715,-34.5,-58.125
2006-11-23,0.68712336,-34.5,-58.125
2006-11-24,0.49253547,-34.5,-58.125
2006-11-25,0.6949274,-34.5,-58.125
2006-11-26,0.18663386,-34.5,-58.125
2006-11-27,0.39531174,-34.5,-58.125
2006-11-28,0.7432823,-34.5,-58.125
2006-11-29,0.738911,-34.5,-58.125
2006-11-30,0.75821507,-34.5,-58.125
2006-12-01,0.7507242,-34.5,-58.125
2006-12-02,0.43473879,-34.5,-58.125
2006-12-03,0.6970471,-34.5,-58.125
2006-12-04,0.76548517,-34.5,-58.125
2006-12-05,0.63041586,-34.5,-58.125
2006-12-06,0.7404219,-34.5,-58.125
2006-12-07,0.654971,-34.5,-58.125
2006-12-08,0.73469347,-34.5,-58.125
2006-12-09,0.7581716,-34.5,-58.125
2006-12-10,0.7394151,-34.5,-58.125
2006-12-11,0.6574752,-34.5,-58.125
2006-12-12,0.65388644,-34.5,-58.125
2006-12-13,0.49624947,-34.5,-58.125
2006-12-14,0.56249255,-34.5,-58.125
2006-12-15,0.75429046,-34.5,-58.125
2006-12-16,0.6280916,-34.5,-58.125
2006-12-17,0.26372355,-34.5,-58.125
2006-12-18,0.7188413,-34.5,-58.125
2006-12-19,0.6014047,-34.5,-58.125
2006-12-20,0.50127494,-34.5,-58.125
2006-12-21,0.7403485,-34.5,-58.125
2006-12-22,0.7433472,-34.5,-58.125
2006-12-23,0.59076536,-34.5,-58.125
2006-12-24,0.5865487,-34.5,-58.125
2006-12-25,0.66032946,-34.5,-58.125
2006-12-26,0.77174115,-34.5,-58.125
2006-12-27,0.64725035,-34.5,-58.125
2006-12-28,0.65691245,-34.5,-58.125
2006-12-29,0.654613,-34.5,-58.125
2006-12-30,0.5976077,-34.5,-58.125
2006-12-31,0.72465837,-34.5,-58.125
2007-01-01,0.72975355,-34.5,-58.125
2007-01-02,0.67885345,-34.5,-58.125
2007-01-03,0.31497335,-34.5,-58.125
2007-01-04,0.6772924,-34.5,-58.125
2007-01-05,0.7112147,-34.5,-58.125
2007-01-06,0.70998216,-34.5,-58.125
2007-01-07,0.4864394,-34.5,-58.125
2007-01-08,0.73584175,-34.5,-58.125
2007-01-09,0.66850936,-34.5,-58.125
2007-01-10,0.31332153,-34.5,-58.125
2007-01-11,0.49786928,-34.5,-58.125
2007-01-12,0.7434116,-34.5,-58.125
2007-01-13,0.74889004,-34.5,-58.125
2007-01-14,0.7752731,-34.5,-58.125
2007-01-15,0.7643398,-34.5,-58.125
2007-01-16,0.7439828,-34.5,-58.125
2007-01-17,0.42084178,-34.5,-58.125
2007-01-18,0.65251887,-34.5,-58.125
2007-01-19,0.6522123,-34.5,-58.125
2007-01-20,0.7489358,-34.5,-58.125
2007-01-21,0.73606354,-34.5,-58.125
2007-01-22,0.7714305,-34.5,-58.125
2007-01-23,0.6059954,-34.5,-58.125
2007-01-24,0.4931814,-34.5,-58.125
2007-01-25,0.46412307,-34.5,-58.125
2007-01-26,0.4237628,-34.5,-58.125
2007-01-27,0.42111325,-34.5,-58.125
2007-01-28,0.6884779,-34.5,-58.125
2007-01-29,0.7601896,-34.5,-58.125
2007-01-30,0.7350587,-34.5,-58.125
2007-01-31,0.74149126,-34.5,-58.125
2007-02-01,0.7457619,-34.5,-58.125
2007-02-02,0.74318635,-34.5,-58.125
2007-02-03,0.7500382,-34.5,-58.125
2007-02-04,0.4038883,-34.5,-58.125
2007-02-05,0.49402666,-34.5,-58.125
2007-02-06,0.61147034,-34.5,-58.125
2007-02-07,0.7461157,-34.5,-58.125
2007-02-08,0.7211526,-34.5,-58.125
2007-02-09,0.6013498,-34.5,-58.125
2007-02-10,0.7196662,-34.5,-58.125
2007-02-11,0.72344196,-34.5,-58.125
2007-02-12,0.69416666,-34.5,-58.125
2007-02-13,0.74091715,-34.5,-58.125
2007-02-14,0.73776,-34.5,-58.125
2007-02-15,0.43943617,-34.5,-58.125
2007-02-16,0.5510372,-34.5,-58.125
2007-02-17,0.522365,-34.5,-58.125
2007-02-18,0.7652283,-34.5,-58.125
2007-02-19,0.75845456,-34.5,-58.125
2007-02-20,0.7178759,-34.5,-58.125
2007-02-21,0.6945718,-34.5,-58.125
2007-02-22,0.6854834,-34.5,-58.125
2007-02-23,0.48327821,-34.5,-58.125
2007-02-24,0.7384033,-34.5,-58.125
2007-02-25,0.3992992,-34.5,-58.125
2007-02-26,0.4102752,-34.5,-58.125
2007-02-27,0.2569741,-34.5,-58.125
2007-02-28,0.29531208,-34.5,-58.125
2007-03-01,0.5061759,-34.5,-58.125
2007-03-02,0.7164824,-34.5,-58.125
2007-03-03,0.68745226,-34.5,-58.125
2007-03-04,0.49128667,-34.5,-58.125
2007-03-05,0.74224955,-34.5,-58.125
2007-03-06,0.75225145,-34.5,-58.125
2007-03-07,0.43552673,-34.5,-58.125
2007-03-08,0.3142255,-34.5,-58.125
2007-03-09,0.7608283,-34.5,-58.125
2007-03-10,0.7374835,-34.5,-58.125
2007-03-11,0.74563223,-34.5,-58.125
2007-03-12,0.7403181,-34.5,-58.125
2007-03-13,0.70934826,-34.5,-58.125
2007-03-14,0.37498337,-34.5,-58.125
2007-03-15,0.6608282,-34.5,-58.125
2007-03-16,0.3421653,-34.5,-58.125
2007-03-17,0.41232133,-34.5,-58.125
2007-03-18,0.70398575,-34.5,-58.125
2007-03-19,0.73386675,-34.5,-58.125
2007-03-20,0.73628485,-34.5,-58.125
2007-03-21,0.71863496,-34.5,-58.125
2007-03-22,0.6824243,-34.5,-58.125
2007-03-23,0.5922438,-34.5,-58.125
2007-03-24,0.6889133,-34.5,-58.125
2007-03-25,0.60885566,-34.5,-58.125
2007-03-26,0.36806896,-34.5,-58.125
2007-03-27,0.24253684,-34.5,-58.125
2007-03-28,0.19972636,-34.5,-58.125
2007-03-29,0.2423314,-34.5,-58.125
2007-03-30,0.15332207,-34.5,-58.125
2007-03-31,0.5192801,-34.5,-58.125
2007-04-01,0.4425242,-34.5,-58.125
2007-04-02,0.711314,-34.5,-58.125
2007-04-03,0.73437786,-34.5,-58.125
2007-04-04,0.7378008,-34.5,-58.125
2007-04-05,0.7287719,-34.5,-58.125
2007-04-06,0.47994277,-34.5,-58.125
2007-04-07,0.49378222,-34.5,-58.125
2007-04-08,0.73292404,-34.5,-58.125
2007-04-09,0.72785914,-34.5,-58.125
2007-04-10,0.25949913,-34.5,-58.125
2007-04-11,0.42282602,-34.5,-58.125
2007-04-12,0.75453794,-34.5,-58.125
2007-04-13,0.75112057,-34.5,-58.125
2007-04-14,0.41402826,-34.5,-58.125
2007-04-15,0.73899984,-34.5,-58.125
2007-04-16,0.4309298,-34.5,-58.125
2007-04-17,0.49774057,-34.5,-58.125
2007-04-18,0.5630286,-34.5,-58.125
2007-04-19,0.66890854,-34.5,-58.125
2007-04-20,0.38999894,-34.5,-58.125
2007-04-21,0.27026948,-34.5,-58.125
2007-04-22,0.32399726,-34.5,-58.125
2007-04-23,0.569641,-34.5,-58.125
2007-04-24,0.64070195,-34.5,-58.125
2007-04-25,0.23327088,-34.5,-58.125
2007-04-26,0.7311348,-34.5,-58.125
2007-04-27,0.697832,-34.5,-58.125
2007-04-28,0.73579127,-34.5,-58.125
2007-04-29,0.7391612,-34.5,-58.125
2007-04-30,0.7076616,-34.5,-58.125
2007-05-01,0.3043621,-34.5,-58.125
2007-05-02,0.6642901,-34.5,-58.125
2007-05-03,0.5724778,-34.5,-58.125
2007-05-04,0.41028634,-34.5,-58.125
2007-05-05,0.49486184,-34.5,-58.125
2007-05-06,0.69059753,-34.5,-58.125
2007-05-07,0.74866664,-34.5,-58.125
2007-05-08,0.6921579,-34.5,-58.125
2007-05-09,0.7353606,-34.5,-58.125
2007-05-10,0.720137,-34.5,-58.125
2007-05-11,0.6338908,-34.5,-58.125
2007-05-12,0.63074523,-34.5,-58.125
2007-05-13,0.372356,-34.5,-58.125
2007-05-14,0.5867283,-34.5,-58.125
2007-05-15,0.22176325,-34.5,-58.125
2007-05-16,0.6973389,-34.5,-58.125
2007-05-17,0.72935563,-34.5,-58.125
2007-05-18,0.7072326,-34.5,-58.125
2007-05-19,0.716727,-34.5,-58.125
2007-05-20,0.7201582,-34.5,-58.125
2007-05-21,0.4667401,-34.5,-58.125
2007-05-22,0.337428,-34.5,-58.125
2007-05-23,0.711692,-34.5,-58.125
2007-05-24,0.7015594,-34.5,-58.125
2007-05-25,0.72741485,-34.5,-58.125
2007-05-26,0.6910492,-34.5,-58.125
2007-05-27,0.7020521,-34.5,-58.125
2007-05-28,0.65576524,-34.5,-58.125
2007-05-29,0.6624665,-34.5,-58.125
2007-05-30,0.69493616,-34.5,-58.125
2007-05-31,0.4282836,-34.5,-58.125
2007-06-01,0.69853055,-34.5,-58.125
2007-06-02,0.7126372,-34.5,-58.125
2007-06-03,0.70175326,-34.5,-58.125
2007-06-04,0.7098582,-34.5,-58.125
2007-06-05,0.7117708,-34.5,-58.125
2007-06-06,0.62097126,-34.5,-58.125
2007-06-07,0.6898484,-34.5,-58.125
2007-06-08,0.30656394,-34.5,-58.125
2007-06-09,0.60673875,-34.5,-58.125
2007-06-10,0.7014427,-34.5,-58.125
2007-06-11,0.4652018,-34.5,-58.125
2007-06-12,0.48080432,-34.5,-58.125
2007-06-13,0.5591489,-34.5,-58.125
2007-06-14,0.4680787,-34.5,-58.125
2007-06-15,0.701514,-34.5,-58.125
2007-06-16,0.6702736,-34.5,-58.125
2007-06-17,0.68542534,-34.5,-58.125
2007-06-18,0.5627095,-34.5,-58.125
2007-06-19,0.21503128,-34.5,-58.125
2007-06-20,0.16492642,-34.5,-58.125
2007-06-21,0.5399614,-34.5,-58.125
2007-06-22,0.37644902,-34.5,-58.125
2007-06-23,0.73330647,-34.5,-58.125
2007-06-24,0.7329534,-34.5,-58.125
2007-06-25,0.70735323,-34.5,-58.125
2007-06-26,0.5228373,-34.5,-58.125
2007-06-27,0.69975233,-34.5,-58.125
2007-06-28,0.68652004,-34.5,-58.125
2007-06-29,0.67489177,-34.5,-58.125
2007-06-30,0.708566,-34.5,-58.125
2007-07-01,0.62685364,-34.5,-58.125
2007-07-02,0.6942026,-34.5,-58.125
2007-07-03,0.53227717,-34.5,-58.125
2007-07-04,0.62458104,-34.5,-58.125
2007-07-05,0.46334282,-34.5,-58.125
2007-07-06,0.7199635,-34.5,-58.125
2007-07-07,0.18760522,-34.5,-58.125
2007-07-08,0.6382409,-34.5,-58.125
2007-07-09,0.3641934,-34.5,-58.125
2007-07-10,0.64788306,-34.5,-58.125
2007-07-11,0.731765,-34.5,-58.125
2007-07-12,0.732614,-34.5,-58.125
2007-07-13,0.42139813,-34.5,-58.125
2007-07-14,0.68130296,-34.5,-58.125
2007-07-15,0.6659045,-34.5,-58.125
2007-07-16,0.66077316,-34.5,-58.125
2007-07-17,0.23143966,-34.5,-58.125
2007-07-18,0.41530433,-34.5,-58.125
2007-07-19,0.46367288,-34.5,-58.125
2007-07-20,0.7423945,-34.5,-58.125
2007-07-21,0.32142696,-34.5,-58.125
2007-07-22,0.509459,-34.5,-58.125
2007-07-23,0.7364328,-34.5,-58.125
2007-07-24,0.30244538,-34.5,-58.125
2007-07-25,0.45260465,-34.5,-58.125
2007-07-26,0.7143405,-34.5,-58.125
2007-07-27,0.711295,-34.5,-58.125
2007-07-28,0.7433976,-34.5,-58.125
2007-07-29,0.74709266,-34.5,-58.125
2007-07-30,0.72801113,-34.5,-58.125
2007-07-31,0.32151642,-34.5,-58.125
2007-08-01,0.14291143,-34.5,-58.125
2007-08-02,0.44006327,-34.5,-58.125
2007-08-03,0.35202262,-34.5,-58.125
2007-08-04,0.52512133,-34.5,-58.125
2007-08-05,0.5436522,-34.5,-58.125
2007-08-06,0.1909539,-34.5,-58.125
2007-08-07,0.72428924,-34.5,-58.125
2007-08-08,0.7197615,-34.5,-58.125
2007-08-09,0.49225688,-34.5,-58.125
2007-08-10,0.26705897,-34.5,-58.125
2007-08-11,0.7485216,-34.5,-58.125
2007-08-12,0.44776806,-34.5,-58.125
2007-08-13,0.60722184,-34.5,-58.125
2007-08-14,0.6127088,-34.5,-58.125
2007-08-15,0.727734,-34.5,-58.125
2007-08-16,0.67734224,-34.5,-58.125
2007-08-17,0.5897159,-34.5,-58.125
2007-08-18,0.65574485,-34.5,-58.125
2007-08-19,0.3529773,-34.5,-58.125
2007-08-20,0.73549217,-34.5,-58.125
2007-08-21,0.7387826,-34.5,-58.125
2007-08-22,0.61681545,-34.5,-58.125
2007-08-23,0.676258,-34.5,-58.125
2007-08-24,0.68340844,-34.5,-58.125
2007-08-25,0.26385668,-34.5,-58.125
2007-08-26,0.2512672,-34.5,-58.125
2007-08-27,0.74654293,-34.5,-58.125
2007-08-28,0.6409542,-34.5,-58.125
2007-08-29,0.515095,-34.5,-58.125
2007-08-30,0.7427503,-34.5,-58.125
2007-08-31,0.71287113,-34.5,-58.125
2007-09-01,0.718038,-34.5,-58.125
2007-09-02,0.71882296,-34.5,-58.125
2007-09-03,0.7220382,-34.5,-58.125
2007-09-04,0.3743478,-34.5,-58.125
2007-09-05,0.1733238,-34.5,-58.125
2007-09-06,0.4871239,-34.5,-58.125
2007-09-07,0.28976732,-34.5,-58.125
2007-09-08,0.51470953,-34.5,-58.125
2007-09-09,0.47842643,-34.5,-58.125
2007-09-10,0.30150482,-34.5,-58.125
2007-09-11,0.09325756,-34.5,-58.125
2007-09-12,0.3733746,-34.5,-58.125
2007-09-13,0.16122702,-34.5,-58.125
2007-09-14,0.25485256,-34.5,-58.125
2007-09-15,0.3280692,-34.5,-58.125
2007-09-16,0.46148112,-34.5,-58.125
2007-09-17,0.4378775,-34.5,-58.125
2007-09-18,0.22179404,-34.5,-58.125
2007-09-19,0.73828703,-34.5,-58.125
2007-09-20,0.720735,-34.5,-58.125
2007-09-21,0.6736515,-34.5,-58.125
2007-09-22,0.7471204,-34.5,-58.125
2007-09-23,0.71429807,-34.5,-58.125
2007-09-24,0.7385895,-34.5,-58.125
2007-09-25,0.76221484,-34.5,-58.125
2007-09-26,0.7100131,-34.5,-58.125
2007-09-27,0.63045144,-34.5,-58.125
2007-09-28,0.73354733,-34.5,-58.125
2007-09-29,0.7291236,-34.5,-58.125
2007-09-30,0.7572308,-34.5,-58.125
2007-10-01,0.3922724,-34.5,-58.125
2007-10-02,0.18800727,-34.5,-58.125
2007-10-03,0.3965323,-34.5,-58.125
2007-10-04,0.59145474,-34.5,-58.125
2007-10-05,0.23382178,-34.5,-58.125
2007-10-06,0.69156045,-34.5,-58.125
2007-10-07,0.7771917,-34.5,-58.125
2007-10-08,0.6429868,-34.5,-58.125
2007-10-09,0.34354576,-34.5,-58.125
2007-10-10,0.6476649,-34.5,-58.125
2007-10-11,0.5369191,-34.5,-58.125
2007-10-12,0.3447456,-34.5,-58.125
2007-10-13,0.6846116,-34.5,-58.125
2007-10-14,0.68986094,-34.5,-58.125
2007-10-15,0.43302557,-34.5,-58.125
2007-10-16,0.7427192,-34.5,-58.125
2007-10-17,0.75574225,-34.5,-58.125
2007-10-18,0.7398983,-34.5,-58.125
2007-10-19,0.5781728,-34.5,-58.125
2007-10-20,0.6309056,-34.5,-58.125
2007-10-21,0.7686838,-34.5,-58.125
2007-10-22,0.70864093,-34.5,-58.125
2007-10-23,0.7526914,-34.5,-58.125
2007-10-24,0.7633701,-34.5,-58.125
2007-10-25,0.5248774,-34.5,-58.125
2007-10-26,0.75496393,-34.5,-58.125
2007-10-27,0.7796373,-34.5,-58.125
2007-10-28,0.7539982,-34.5,-58.125
2007-10-29,0.73430204,-34.5,-58.125
2007-10-30,0.6380393,-34.5,-58.125
2007-10-31,0.43781373,-34.5,-58.125
2007-11-01,0.78725433,-34.5,-58.125
2007-11-02,0.781749,-34.5,-58.125
2007-11-03,0.7297213,-34.5,-58.125
2007-11-04,0.7854758,-34.5,-58.125
2007-11-05,0.7435926,-34.5,-58.125
2007-11-06,0.76569605,-34.5,-58.125
2007-11-07,0.573829,-34.5,-58.125
2007-11-08,0.37018114,-34.5,-58.125
2007-11-09,0.48255038,-34.5,-58.125
2007-11-10,0.45881423,-34.5,-58.125
2007-11-11,0.7146293,-34.5,-58.125
2007-11-12,0.66803414,-34.5,-58.125
2007-11-13,0.2782243,-34.5,-58.125
2007-11-14,0.73089486,-34.5,-58.125
2007-11-15,0.78510493,-34.5,-58.125
2007-11-16,0.76909626,-34.5,-58.125
2007-11-17,0.54123694,-34.5,-58.125
2007-11-18,0.6957605,-34.5,-58.125
2007-11-19,0.76215154,-34.5,-58.125
2007-11-20,0.76669496,-34.5,-58.125
2007-11-21,0.7677084,-34.5,-58.125
2007-11-22,0.6738412,-34.5,-58.125
2007-11-23,0.43733928,-34.5,-58.125
2007-11-24,0.7835222,-34.5,-58.125
2007-11-25,0.7735301,-34.5,-58.125
2007-11-26,0.7617197,-34.5,-58.125
2007-11-27,0.71870816,-34.5,-58.125
2007-11-28,0.7510943,-34.5,-58.125
2007-11-29,0.7419051,-34.5,-58.125
