FECHA;ENERGIA (MWh);PICO NOCHE (MW); HORA PICO NOCHE; POTENCIA MINIMA (MW); HORA POTENCIA MINIMA; PICO MEDIODIA (MW); HORA PICO MEDIODIA;
06/05/2017;26097,5774;1348,968;19:45:00;859,7521;04:45:00;1145,944;12:45:00;
07/05/2017;24277,4589;1294,5614;19:45:00;811,6175;04:45:00;1035,8141;12:45:00;
08/05/2017;28531,8609;1605,4945;19:45:00;818,4266;03:45:00;1310,6415;12:45:00;
09/05/2017;28817,0769;1524,2371;20:45:00;886,0492;03:45:00;1254,0598;13:45:00;
10/05/2017;29178,3779;1511,0482;21:45:00;882,5465;03:45:00;1431,9574;12:45:00;
11/05/2017;30752,7118;1574,9473;19:45:00;938,1327;03:45:00;1376,811;12:45:00;
12/05/2017;30968,1754;1525,1251;20:45:00;792,5968;05:45:00;1474,0314;12:45:00;
13/05/2017;28053,3352;1424,7434;20:45:00;911;04:45:00;1263,323;13:45:00;
14/05/2017;25455,5831;1317,8255;21:45:00;827,1237;05:45:00;1089,6582;12:45:00;
15/05/2017;29577,7298;1554,0307;20:45:00;887,2342;03:45:00;1385,7011;12:45:00;
16/05/2017;30230,0106;1580,6996;20:45:00;890,2541;04:45:00;1346,6381;12:45:00;
17/05/2017;30683,5302;1668,5942;20:45:00;957,2375;03:45:00;1304,2089;16:45:00;
18/05/2017;30305,0595;1571,8441;19:45:00;912,2231;03:45:00;1453,6871;12:45:00;
19/05/2017;29777,1913;1537,7845;20:45:00;839,4886;05:45:00;1380,5809;16:45:00;
20/05/2017;28409,5201;1526,5153;19:45:00;901,7294;05:45:00;1202,13;12:45:00;
21/05/2017;28440,9928;1569,0363;21:45:00;858,8244;05:45:00;1320,2142;14:45:00;
22/05/2017;29373,8863;1496,0023;20:45:00;807,0683;06:45:00;1291,3071;12:45:00;
23/05/2017;30177,0711;1529,7643;20:45:00;905,3185;03:45:00;1592,6822;13:45:00;
24/05/2017;30693,2439;1591,2705;20:45:00;944,8854;02:45:00;1347,4821;12:45:00;
25/05/2017;30356,7323;1658,5359;20:45:00;909,2883;03:45:00;1453,9611;15:45:00;
26/05/2017;30374,6332;1618,2054;19:45:00;915,223;05:45:00;1376,0692;13:45:00;
27/05/2017;31038,0837;1576,0967;19:45:00;950,0128;03:45:00;1421,2114;13:45:00;
28/05/2017;29065,9242;1537,2828;20:45:00;862,062;09:45:00;1347,247;15:45:00;
29/05/2017;32007,7266;1664,3243;20:45:00;878,4576;03:45:00;1424,6148;12:45:00;
30/05/2017;32802,6213;1705,6494;19:45:00;975,2142;03:45:00;1449,8201;16:45:00;
31/05/2017;33566,7409;1736,2071;20:45:00;1019,9727;03:45:00;1508,4927;14:45:00;
01/06/2017;32385,3092;1721,2583;19:45:00;977,8984;03:45:00;1424,477;12:45:00;
02/06/2017;33027,499;1706,9328;21:45:00;1010,0109;04:45:00;1469,4744;12:45:00;
03/06/2017;30661,2226;1559,169;20:45:00;998,8279;05:45:00;1370,0939;12:45:00;
04/06/2017;28781,162;1555,5305;20:45:00;917,7157;04:45:00;1240,8738;12:45:00;
05/06/2017;33600,7317;1776,8104;20:45:00;943,1511;03:45:00;1494,3456;12:45:00;
06/06/2017;34301,8721;1815,5579;21:45:00;1034,0247;03:45:00;1483,1941;12:45:00;
07/06/2017;35239,755;1846,067;19:45:00;1043,2796;03:45:00;1572,6163;12:45:00;
08/06/2017;34670,1094;1778,8881;20:45:00;1006,0325;04:45:00;1580,3104;12:45:00;
09/06/2017;34511,4466;1767,0201;20:45:00;1012,5093;03:45:00;1614,1266;12:45:00;
10/06/2017;31251,9911;1608,0293;19:45:00;1024,9772;04:45:00;1334,8605;12:45:00;
11/06/2017;28924,219;1594,8689;20:45:00;954,4435;05:45:00;1196,9581;12:45:00;
12/06/2017;33955,821;1793,9565;21:45:00;969,7879;03:45:00;1505,7067;12:45:00;
13/06/2017;34041,1766;1795,3896;20:45:00;1037,3748;04:45:00;1485,6924;12:45:00;
14/06/2017;31377,5042;1737,3792;20:15:00;990,4288;03:45:00;1317,4816;12:15:00;
15/06/2017;30841,7328;1635,034;21:00:00;987,48;03:15:00;1228,142;13:00:00;
16/06/2017;30260,1823;1499,2864;19:15:00;883,496;04:45:00;1440,5152;12:30:00;
17/06/2017;27639,7074;1416,85;19:45:00;880,256;03:30:00;1267,6216;13:00:00;
18/06/2017;28666,3123;1583,3008;20:30:00;855,7328;04:45:00;1316,0688;14:00:00;
19/06/2017;32441,0786;1803,4996;20:45:00;950,9632;03:30:00;1560,992;12:15:00;
20/06/2017;35269,7686;1967,4484;21:30:00;1031,6452;04:15:00;1493,372;16:45:00;
21/06/2017;35522,7416;1863,4404;21:15:00;1065,726;04:30:00;1642,5148;12:00:00;
22/06/2017;31933,5833;1565,5692;19:45:00;1030,4996;03:30:00;1398,6632;12:00:00;
23/06/2017;29479,7186;1518,6612;19:15:00;907,782;03:30:00;1350,0288;12:00:00;
24/06/2017;26863,0702;1445,726;19:15:00;835,82;03:30:00;1271,1988;13:15:00;
25/06/2017;24279,0088;1282,7544;21:00:00;759,3652;02:45:00;1093,67;12:00:00;
26/06/2017;27697,2454;1421,8712;21:00:00;810,678;03:15:00;1290,0076;14:00:00;
27/06/2017;28306,1148;1504,3408;20:15:00;849,588;04:00:00;1263,3716;16:45:00;
28/06/2017;30354,4226;1597,7344;19:30:00;884,8388;02:30:00;1360,3512;12:45:00;
29/06/2017;31866,4707;1721,2892;21:00:00;957,0164;03:15:00;1473,0884;13:45:00;
30/06/2017;32411,3;1659,3044;20:45:00;929,1492;04:45:00;1475,8244;12:15:00;
01/07/2017;29420,0757;1619,6324;20:45:00;977,352;03:45:00;1217,9164;16:45:00;
02/07/2017;28205,0771;1512,4364;21:30:00;915,9168;03:15:00;1195,2328;12:00:00;
03/07/2017;30912,4297;1636,4692;21:15:00;870,3796;05:15:00;1333,2112;16:45:00;
04/07/2017;31595,6512;1594,332;20:45:00;902,7776;00:15:00;1653,6696;14:45:00;
05/07/2017;30781,6886;1582,8632;19:15:00;757,3396;10:00:00;1444,9488;12:00:00;
06/07/2017;32471,2277;1770,7824;19:45:00;898,7484;01:00:00;1576,3556;15:00:00;
07/07/2017;32984,7827;1701,0536;20:30:00;992,9412;03:15:00;1595,828;15:15:00;
08/07/2017;30006,5952;1571,8816;19:15:00;933,4372;04:00:00;1384,4008;16:30:00;
09/07/2017;28194,5856;1518,684;20:15:00;875,5048;05:15:00;1276,7256;13:15:00;
10/07/2017;33456,0471;1762,6056;20:30:00;921,8984;04:15:00;1615,416;13:30:00;
11/07/2017;33787,4739;1745,6384;21:45:00;954,9164;05:15:00;1550,2848;15:45:00;
12/07/2017;33599,2408;1823,5808;20:00:00;1018,902;03:30:00;1573,8096;12:00:00;
13/07/2017;30262,5049;1495,8872;20:00:00;915,6792;04:00:00;1743,6264;12:00:00;
14/07/2017;30729,8635;1615,4792;20:15:00;892,4368;02:30:00;1545,9916;14:15:00;
15/07/2017;28900,2724;1510,7864;20:00:00;927,0324;04:30:00;1283,394;16:45:00;
16/07/2017;29598,1474;1635,4008;21:15:00;903,6036;05:30:00;1374,4328;12:30:00;
17/07/2017;36428,219;1915,7028;20:15:00;997,4108;05:30:00;1786,8184;13:30:00;
18/07/2017;33370,1652;1821,4072;21:15:00;1062,2428;04:45:00;1633,888;12:45:00;
19/07/2017;36369,1971;1865,9296;20:45:00;1047,1928;04:00:00;2213,1788;12:00:00;
20/07/2017;33914,9744;1792,8088;23:30:00;1031,624;04:15:00;1540,5612;12:15:00;
21/07/2017;34563,1968;1807,5492;20:00:00;1035,5136;03:30:00;1566,5388;12:15:00;
22/07/2017;32351,0981;1823,554;21:00:00;1027,3932;02:30:00;1380,4172;16:30:00;
23/07/2017;29887,9113;1593,8732;20:15:00;916,6968;04:15:00;1328,7936;12:15:00;
24/07/2017;33405,1132;1964,048;21:00:00;871,7408;01:30:00;1547,9576;13:45:00;
25/07/2017;34760,1538;1888,3544;20:45:00;926,6916;05:15:00;1564,2836;15:15:00;
26/07/2017;32979,074;1683,0668;22:00:00;905,4468;05:00:00;1589,3688;12:15:00;
27/07/2017;30311,3901;1646,9252;20:45:00;908,7784;03:45:00;1373,8792;12:15:00;
28/07/2017;29270,1153;1630,2452;21:00:00;887,0176;04:15:00;1425,4492;12:30:00;
29/07/2017;26387,2726;1388,8312;19:30:00;837,3164;03:45:00;1256,4996;12:45:00;
30/07/2017;27101,3259;1563,1696;19:00:00;792,18;05:15:00;1295,1656;13:45:00;
31/07/2017;33157,7371;1838,5024;21:00:00;918,7832;04:15:00;1582,9248;12:00:00;
01/08/2017;33156,3878;1925,2024;21:00:00;960,4564;06:00:00;1542,9604;12:00:00;
02/08/2017;32919,7169;1916,3524;21:00:00;919,5516;04:00:00;1490,044;12:00:00;
03/08/2017;32971,516;1716,238;20:45:00;1015,666;03:15:00;1449,0484;12:00:00;
04/08/2017;32393,525;1729,9332;21:15:00;1010,7656;04:00:00;1485,7596;12:00:00;
05/08/2017;30464,554;1603,174;19:45:00;977,8452;04:15:00;1302,2184;12:45:00;
06/08/2017;26512,2518;1395,6812;21:00:00;900,316;07:15:00;1164,7064;12:45:00;
07/08/2017;29683,9867;1700,4912;21:00:00;827,8572;03:30:00;1302,926;12:45:00;
08/08/2017;32387,8822;1901,846;21:15:00;880,966;04:00:00;1525,864;14:45:00;
09/08/2017;31966,8077;1703,852;20:30:00;988,086;04:45:00;1484,5856;12:15:00;
10/08/2017;31549,1176;1603,2424;20:45:00;931,7232;05:15:00;1460,0468;12:00:00;
11/08/2017;31454,2104;1563,8048;20:00:00;913,1412;04:15:00;1520,9616;12:00:00;
12/08/2017;29118,8973;1507,9064;21:30:00;898,066;06:00:00;1338,6004;14:00:00;
13/08/2017;27501,3749;1510,8072;21:15:00;874,288;07:45:00;1190,8904;13:00:00;
14/08/2017;31760,7671;1728,524;20:30:00;924,8512;04:00:00;1474,3252;12:00:00;
15/08/2017;31288,3587;1650,6676;21:30:00;980,692;04:15:00;1421,8304;12:00:00;
16/08/2017;31278,7468;1676,0856;21:00:00;955,3564;04:45:00;1389,2356;12:00:00;
17/08/2017;31832,0212;1722,3464;21:00:00;1003,494;04:00:00;1453,8308;12:00:00;
18/08/2017;29918,3979;1484,2984;20:45:00;950,41;04:00:00;1354,5272;12:00:00;
19/08/2017;29883,6516;1590,2724;20:30:00;900,822;04:15:00;1390,1444;13:15:00;
20/08/2017;27665,8507;1529,2256;21:15:00;842,7228;07:15:00;1171,9444;12:00:00;
21/08/2017;33032,3672;1823,9896;21:00:00;961,7916;04:00:00;1567,0604;12:00:00;
22/08/2017;33159,0107;1690,5276;20:45:00;1004,7676;04:15:00;1518,6904;12:00:00;
23/08/2017;31121,7877;1560,418;20:45:00;971,6964;03:45:00;1430,2712;12:00:00;
24/08/2017;30394,4479;1523,756;19:45:00;915,5132;04:15:00;1475,4884;12:00:00;
25/08/2017;25608,7062;1347,042;19:30:00;802,4964;05:15:00;1194,0708;13:15:00;
26/08/2017;26049,8833;1438,3632;19:30:00;94,4296;06:00:00;1277,5096;12:30:00;
27/08/2017;26240,9705;1458,3072;20:30:00;792,14;07:00:00;1201,7176;13:15:00;
28/08/2017;29315,7733;1527,4796;21:15:00;841,6208;05:15:00;1374,9184;12:30:00;
29/08/2017;30021,7062;1586,6256;21:00:00;856,7984;03:45:00;1403,8148;13:15:00;
30/08/2017;31362,8351;1664,468;21:00:00;868,1404;04:00:00;1456,2984;12:00:00;
31/08/2017;31547,0513;1657,472;20:00:00;1003,3164;03:45:00;1405,5744;12:00:00;
01/09/2017;29729,4928;1479,7276;19:45:00;950,0176;04:30:00;1366,158;12:45:00;
02/09/2017;27220,1485;1436,896;20:15:00;872,6976;05:15:00;1230,5504;13:00:00;
03/09/2017;25321,4045;1340,7128;20:15:00;800,9152;07:30:00;1156,282;13:00:00;
04/09/2017;30737,8708;1635,4312;21:15:00;875,094;02:30:00;1465,4888;12:30:00;
05/09/2017;30783,0597;1650,5796;20:45:00;965,888;04:00:00;1358,8544;12:00:00;
06/09/2017;30879,6558;1570,53;20:45:00;996,0896;04:45:00;1408,4532;12:00:00;
07/09/2017;31516,5238;1601,7516;20:45:00;934,9764;04:00:00;1466,7304;12:30:00;
08/09/2017;31539,9083;1598,3184;21:15:00;966,3784;04:45:00;1460,8936;12:00:00;
09/09/2017;29438,0044;1481,9704;20:15:00;950,6216;04:45:00;1337,3296;13:45:00;
10/09/2017;27369,3149;1419,2292;21:00:00;843,7812;08:15:00;1315,948;13:15:00;
11/09/2017;31341,0676;1664,5716;21:15:00;852,588;04:15:00;1513,4808;12:30:00;
12/09/2017;30748,5558;1591,196;20:45:00;976,3796;04:00:00;1354,7404;12:00:00;
13/09/2017;31464,2697;1671,2124;21:15:00;954,8944;05:15:00;1409,3972;12:00:00;
14/09/2017;29877,8344;1530,3312;22:00:00;962,7492;04:45:00;1374,0624;12:30:00;
15/09/2017;30110,1913;1582,2148;21:15:00;945,0912;04:15:00;1389,3508;12:00:00;
16/09/2017;28216,9732;1476,19;20:00:00;965,236;05:00:00;1220,1924;12:30:00;
17/09/2017;25139,1205;1344,358;20:45:00;816,1552;06:30:00;1074,604;12:00:00;
18/09/2017;28381,2945;1500,2944;21:00:00;873,4368;04:00:00;1276,5208;12:00:00;
19/09/2017;28612,3097;1471,15;20:45:00;910,524;04:00:00;1284,3508;12:00:00;
20/09/2017;28611,8282;1469,5868;19:45:00;894,088;04:30:00;1315,1392;13:45:00;
21/09/2017;30227,8485;1600,7272;20:30:00;879,5516;03:15:00;1431,7148;13:00:00;
22/09/2017;30820,0585;1552,3832;20:15:00;947,0692;04:15:00;1406,3424;13:00:00;
23/09/2017;27638,0329;1427,628;20:45:00;954,388;07:00:00;1205,7684;13:00:00;
24/09/2017;24938,6902;1353,952;21:00:00;769,4104;06:45:00;1037,3736;12:45:00;
25/09/2017;28115,6798;1460,2652;21:00:00;877,3252;03:45:00;1344,8792;12:00:00;
26/09/2017;30469,0434;1628,9208;21:15:00;878,4496;03:15:00;1420,012;15:00:00;
27/09/2017;31170,2461;1610,5464;21:15:00;949,4324;03:30:00;1445,6444;12:00:00;
28/09/2017;29612,237;1583,5424;21:30:00;936,3844;04:00:00;1318,5028;12:00:00;
29/09/2017;28999,1046;1461,222;20:45:00;914,3612;03:45:00;1307,5588;12:00:00;
30/09/2017;27031,236;1544,448;20:00:00;853,1852;04:30:00;1241,3492;13:45:00;
01/10/2017;25607,7637;1358,04;21:00:00;758,7608;06:45:00;1160,2424;13:00:00;
02/10/2017;29131,3658;1526,2524;21:00:00;854,084;04:00:00;1525,488;13:00:00;
03/10/2017;29468,2465;1494,7324;21:30:00;919,0524;04:15:00;1373,2496;12:00:00;
04/10/2017;28450,644;1459,2848;20:45:00;877,4052;04:00:00;1270,718;12:00:00;
05/10/2017;27824,9722;1431,5664;20:45:00;857,6492;04:00:00;1288,1148;12:00:00;
06/10/2017;27575,9115;1408,9904;20:30:00;875,5284;03:30:00;1249,8;12:00:00;
07/10/2017;25742,5779;1350,4776;20:30:00;860,0736;04:30:00;1126,6204;13:00:00;
08/10/2017;23939,5039;1272,516;21:15:00;763,2528;06:30:00;1032,5224;13:00:00;
09/10/2017;27597,7605;1473,1348;21:00:00;821,5892;04:15:00;1276,25;12:00:00;
10/10/2017;28794,9348;1540,0784;19:45:00;898,7416;04:00:00;1326,3068;12:45:00;
11/10/2017;28952,8153;1507,5156;20:30:00;928,3912;03:30:00;1305,5012;12:00:00;
12/10/2017;30300,7033;1615,2136;20:45:00;866,5024;03:45:00;1408,0084;12:00:00;
13/10/2017;29550,0188;1509,6268;20:15:00;928,1776;03:30:00;1480,446;12:30:00;
14/10/2017;27098,926;1411,944;21:00:00;916,1424;03:15:00;1221,1028;13:15:00;
15/10/2017;24366,5233;1323,1136;21:00:00;784,0576;06:30:00;1068,3796;13:00:00;
16/10/2017;26459,0702;1446,6392;21:00:00;831,078;04:30:00;1189,4804;13:15:00;
17/10/2017;28354,5659;1475,592;20:15:00;857,6064;04:00:00;1385,07;14:00:00;
18/10/2017;28781,5885;1506,21;21:00:00;896,2248;04:30:00;1433,4716;12:30:00;
19/10/2017;27186,9701;1458,244;21:45:00;814,558;05:00:00;1253,2532;13:00:00;
20/10/2017;28184,6204;1467,1788;20:45:00;902,0512;04:30:00;1285,6468;12:00:00;
21/10/2017;26471,3275;1362,8008;20:30:00;871,73;06:30:00;1232,7564;13:00:00;
22/10/2017;24467,7999;1363,6676;20:45:00;759,3736;06:30:00;1063,2792;12:45:00;
23/10/2017;28253,1238;1498,2588;21:15:00;812,1292;05:15:00;1288,1076;12:45:00;
24/10/2017;28413,5505;1499,7784;21:00:00;907,0604;04:15:00;1323,4544;12:15:00;
25/10/2017;28488,9613;1484,4112;20:30:00;891,0768;03:45:00;1299,3288;12:00:00;
26/10/2017;28694,4815;1480,3208;20:30:00;896,1024;04:15:00;1387,2496;12:30:00;
27/10/2017;28880,9466;1463,2536;21:15:00;892,8292;04:30:00;1430,2824;13:00:00;
28/10/2017;26363,3916;1378,722;20:30:00;853,9728;06:00:00;1190,1508;13:15:00;
29/10/2017;24101,3977;1365,578;21:00:00;764,0508;06:30:00;1067,5432;13:00:00;
30/10/2017;27398,6232;1440,8596;21:15:00;809,06;05:00:00;1290,9392;12:15:00;
31/10/2017;27774,8833;1440,2948;21:00:00;869,7716;04:30:00;1265,9688;14:00:00;
01/11/2017;27661,1554;1382,7672;20:45:00;857,8592;06:00:00;1295,2832;13:45:00;
02/11/2017;25778,4184;1346,5284;20:45:00;798,4188;06:00:00;1196,4992;13:45:00;
03/11/2017;26870,3161;1427,0676;21:15:00;823,0192;04:00:00;1239,6072;12:15:00;
04/11/2017;25128,723;1318,9308;20:45:00;805,2592;06:00:00;1140,7592;13:00:00;
05/11/2017;22939,2221;1230,5732;22:15:00;732,6204;06:30:00;1006,1304;13:15:00;
06/11/2017;26680,9749;1421,994;20:30:00;802,6648;04:00:00;1287,1144;13:30:00;
07/11/2017;27403,9297;1429,6212;20:30:00;843,2736;03:15:00;1262,8568;12:00:00;
08/11/2017;28405,1045;1491,938;20:30:00;864,2904;04:00:00;1327,8572;13:15:00;
09/11/2017;28640,2408;1462,322;21:00:00;888,1728;06:00:00;1377,48;12:00:00;
10/11/2017;29024,1415;1441,3024;21:00:00;915,738;05:45:00;1379,8668;14:45:00;
11/11/2017;26209,2717;1366,5864;20:30:00;848,0304;06:00:00;1168,2904;13:00:00;
12/11/2017;23643,034;1264,5148;21:45:00;718,308;06:00:00;1043,5176;13:00:00;
13/11/2017;28203,6294;1452,8304;22:00:00;874,8828;03:30:00;1340,4092;12:45:00;
14/11/2017;30396,1175;1633,8784;21:00:00;907,5368;06:00:00;1465,6484;16:45:00;
15/11/2017;32065,5306;1560,438;20:15:00;958,6744;05:45:00;1627,6;16:15:00;
16/11/2017;28098,313;1434,3496;21:30:00;924,7768;06:00:00;1343,1376;13:30:00;
17/11/2017;28545,9443;1461,1788;21:00:00;903,5;05:45:00;1331,1364;13:00:00;
18/11/2017;26387,8745;1334,296;21:00:00;842,952;06:00:00;1214,1152;13:00:00;
19/11/2017;24816,9441;1315,714;21:45:00;787,6696;06:00:00;1102,8892;13:15:00;
20/11/2017;28511,3941;1545,1328;20:45:00;864,2412;05:45:00;1335,11;16:45:00;
21/11/2017;28367,7643;1483,7024;21:15:00;918,0508;05:45:00;1275,9092;12:00:00;
22/11/2017;28717,1007;1484,6596;21:15:00;905,9096;05:45:00;1350,0048;13:30:00;
23/11/2017;29638,5549;1497,0364;20:45:00;926,7288;05:45:00;1388,1664;13:00:00;
24/11/2017;28395,1165;1472,3488;21:15:00;874,0488;04:30:00;1303,1956;13:00:00;
25/11/2017;26231,8716;1340,5896;20:30:00;860,7328;05:45:00;1185,6492;12:45:00;
26/11/2017;24128,8269;1288,5152;21:00:00;743,178;06:00:00;1065,634;12:45:00;
27/11/2017;28514,1382;1486,8228;21:00:00;881,6932;05:45:00;1323,222;12:30:00;
28/11/2017;28722,6033;1479,3012;21:30:00;912,3844;06:00:00;1291,3532;12:15:00;
29/11/2017;28978,2779;1489,0368;21:00:00;912,4352;05:45:00;1311,1484;14:45:00;
30/11/2017;29190,2177;1469,1284;21:15:00;899,9204;03:45:00;1345,8268;16:30:00;
01/12/2017;29645,9247;1466,7432;20:45:00;923,4332;05:45:00;1378,8504;13:30:00;
02/12/2017;27432,6858;1380,3404;20:30:00;895,8576;06:00:00;1338,0316;14:30:00;
03/12/2017;25229,4502;1293,9724;21:00:00;807,4736;06:15:00;1130,2564;13:30:00;
04/12/2017;28083,8103;1442,1536;21:00:00;876,1164;05:45:00;1297,7468;12:45:00;
05/12/2017;29214,3596;1457,7444;21:15:00;912,8;05:45:00;1359,2704;12:45:00;
06/12/2017;30718,2475;1529,4516;21:15:00;946,2252;05:45:00;1454,0204;15:30:00;
07/12/2017;30927,9275;1485,8236;21:15:00;963,0284;06:00:00;1460,624;13:45:00;
08/12/2017;31595,1286;1540,3716;21:30:00;968,7628;06:00:00;1603,9188;12:15:00;
09/12/2017;30632,2788;1502,4148;21:00:00;911,304;06:15:00;1453,7704;16:15:00;
10/12/2017;27744,9576;1413,1452;22:15:00;872,514;05:45:00;1239,1532;15:00:00;
11/12/2017;29530,5751;1480,1564;21:15:00;911,5316;06:15:00;1349,8004;13:15:00;
12/12/2017;30717,4343;1550,5836;21:00:00;935,0708;06:15:00;1457,0836;16:30:00;
13/12/2017;32565,2932;1606,57;21:00:00;1025,1836;05:15:00;1630,5972;15:30:00;
14/12/2017;33111,4769;1627,4788;22:30:00;1032,8124;06:15:00;1576,454;16:15:00;
15/12/2017;35076,4095;1682,1468;21:30:00;1008,216;06:15:00;1804,394;12:15:00;
16/12/2017;33216,9305;1610,044;20:45:00;1040,2132;06:15:00;1589,2944;13:15:00;
17/12/2017;26068,8822;1310,2076;22:15:00;877,714;07:00:00;1107,3064;13:30:00;
18/12/2017;28159,8802;1468,678;21:30:00;873,8;05:45:00;1294,4168;13:30:00;
19/12/2017;28997,3974;1468,6656;22:00:00;917,8304;06:15:00;1333,658;15:15:00;
20/12/2017;30528,8277;1582,3444;21:00:00;931,766;06:15:00;1466,168;16:00:00;
21/12/2017;33869,7728;1653,8848;21:15:00;1015,9352;06:15:00;1696,6716;15:45:00;
22/12/2017;36210,4333;1686,6844;21:00:00;1077,4368;06:15:00;1800,4496;14:15:00;
23/12/2017;29577,9285;1357,2372;21:00:00;1023,5936;07:45:00;1315,204;13:00:00;
24/12/2017;25551,8673;1386,232;20:45:00;808,7848;06:15:00;1118,2708;16:30:00;
25/12/2017;24004,7799;1346,3224;22:45:00;741,566;06:45:00;1068,5304;16:45:00;
26/12/2017;32681,3789;1655,3892;22:15:00;917,1132;05:45:00;1672,156;15:30:00;
27/12/2017;34522,6723;1650,8988;21:45:00;1056,3764;06:00:00;1705,4712;14:45:00;
28/12/2017;34530,8959;1645,8272;21:00:00;1059,8728;06:45:00;1711,02;14:30:00;
29/12/2017;35909,8115;1698,4368;22:45:00;1091,026;06:00:00;1831,152;15:45:00;
30/12/2017;34930,6586;1662,492;22:30:00;1116,0288;06:00:00;1699,2436;15:15:00;
31/12/2017;29901,511;1478,338;20:45:00;1034,0724;07:45:00;1296,7936;14:15:00;
01/01/2018;24379,4344;1306,6852;22:00:00;828,382;07:00:00;1037,0668;13:15:00;
02/01/2018;29393,0491;1519,5104;21:15:00;884,6612;05:45:00;1438,2244;14:00:00;
03/01/2018;31524,7101;1596,2692;21:15:00;948,8988;06:00:00;1521,1856;14:00:00;
04/01/2018;35790,5013;1832,9032;23:00:00;1044,2016;06:00:00;1822,2252;15:00:00;
05/01/2018;34573,9317;1495,9656;22:45:00;1157,2088;06:15:00;1666,1736;13:30:00;
06/01/2018;28208,4682;1411,138;22:00:00;954,0732;06:15:00;1270,2764;13:30:00;
07/01/2018;26353,8509;1469,4188;22:15:00;829,3624;07:00:00;1206,2484;15:15:00;
08/01/2018;32837,7876;1712,122;21:00:00;959,5864;06:15:00;1701,29;15:00:00;
09/01/2018;33937,6045;1659,7256;21:30:00;1067,5848;06:15:00;1685,3528;16:15:00;
10/01/2018;36058,4215;1736,414;22:30:00;1098,2428;06:00:00;1845,8124;15:30:00;
11/01/2018;38338,4217;1806,4796;22:00:00;1172,6632;06:00:00;1928,906;15:00:00;
12/01/2018;37287,207;1672,268;21:00:00;1239,2844;06:15:00;1821,7964;14:30:00;
13/01/2018;33068,8114;1546,4948;21:15:00;1106,4728;07:45:00;1539,5988;14:15:00;
14/01/2018;28336,2944;1353,4052;21:30:00;983,2264;06:45:00;1258,7452;13:15:00;
15/01/2018;30103,5568;1489,7552;21:15:00;962,2244;03:45:00;1424,3012;13:00:00;
16/01/2018;31691,3792;1579,778;22:15:00;948,3292;06:30:00;1541,1164;14:00:00;
17/01/2018;32577,3936;1557,6784;21:15:00;1036,9256;06:15:00;1602,7248;14:45:00;
18/01/2018;31610,118;1559,6504;21:15:00;956,5252;06:00:00;1549,208;15:30:00;
19/01/2018;33222,1258;1564,4304;21:30:00;1032,2016;06:00:00;1672,394;14:00:00;
20/01/2018;31067,0596;1571,7656;21:45:00;1001,9836;06:00:00;1478,328;14:30:00;
21/01/2018;30031,7931;1528,6584;22:15:00;943,9528;06:45:00;1382,9604;15:45:00;
22/01/2018;34201,4026;1663,2372;21:30:00;1029,6112;06:45:00;1686,6532;15:15:00;
23/01/2018;35621,6829;1669,1156;21:00:00;1130,4328;06:00:00;1806,1292;15:00:00;
24/01/2018;31938,6336;1487,1952;21:15:00;1117,8208;04:30:00;1475,7216;13:45:00;
25/01/2018;30395,225;1517,04;21:30:00;1008,886;06:15:00;1401,2092;13:45:00;
26/01/2018;31350,9252;1554,0272;21:00:00;1021,3908;04:45:00;1478,886;15:15:00;
27/01/2018;29652,5212;1468,2784;20:45:00;992,1368;06:15:00;1352,5104;13:15:00;
28/01/2018;27969,2265;1386,9732;21:45:00;907,4032;06:45:00;1261,2012;14:45:00;
29/01/2018;30728,7851;1524,3928;21:00:00;982,044;06:00:00;1466,084;14:00:00;
30/01/2018;32688,9042;1630,2684;21:00:00;1020,1816;06:15:00;1613,9448;16:00:00;
31/01/2018;34615,8077;1642,2752;21:00:00;1111,0152;06:30:00;1704,9876;15:30:00;
01/02/2018;35564,6901;1705,168;22:00:00;1125,684;06:15:00;1767,9908;15:30:00;
02/02/2018;34640,4386;1582,9752;21:15:00;1149,2264;06:30:00;1706,5488;14:45:00;
03/02/2018;30946,0737;1499,376;21:15:00;1027,5076;06:30:00;1447,7012;15:00:00;
04/02/2018;28824,8956;1496,1912;22:30:00;934,9304;06:45:00;1301,126;15:30:00;
05/02/2018;34367,1169;1634,6716;21:00:00;1099,0156;05:00:00;1722,4196;15:15:00;
06/02/2018;35996,4057;1699,5412;21:00:00;1145,3576;06:30:00;1809,7504;15:15:00;
07/02/2018;37320,3464;1734,1688;20:45:00;1187,5704;06:30:00;1889,2124;14:30:00;
08/02/2018;38078,7012;1744,85;20:30:00;1227,996;06:45:00;1965,078;15:30:00;
09/02/2018;34254,6045;1526,5008;20:45:00;1234,1512;06:30:00;1606,1396;12:45:00;
10/02/2018;29474,1598;1453,1568;20:30:00;1005,0804;06:30:00;1324,4804;15:30:00;
11/02/2018;25608,9754;1275,2204;20:45:00;899,362;08:00:00;1109,112;13:15:00;
