,0
2020-10-02,4484.7857770800765
2020-10-03,-7297.691365777107
2020-10-04,-14471.052794348507
2020-10-05,3272.345777080074
2020-10-06,1446.1186342229485
2020-10-07,930.7114913657715
2020-10-08,5070.887205651496
2020-10-09,8356.298634222912
2020-10-10,-5482.041365777084
2020-10-11,-20173.322794348496
2020-10-12,-12780.1213657771
2020-10-13,5029.887205651496
2020-10-14,4417.305777080066
2020-10-15,6628.977205651492
2020-10-16,6893.704348508647
2020-10-17,-4297.234222919971
2020-10-18,-15930.342794348515
2020-10-19,3269.911491365783
2020-10-20,8837.937205651484
2020-10-21,9776.568634222902
2020-10-22,8687.252919937222
2020-10-23,10237.172919937206
2020-10-24,-5933.558508634189
2020-10-25,-15978.85565149138
2020-10-26,8570.718634222896
2020-10-27,9299.990062794357
2020-10-28,6325.610062794352
2020-10-29,12435.198634222936
2020-10-30,15438.217205651512
2020-10-31,5777.948634222936
2020-11-01,-7500.969937205635
2020-11-02,6199.357205651526
2020-11-03,6309.102919937199
2020-11-04,5477.857205651497
2020-11-05,5282.944348508638
2020-11-06,7788.272919937212
2020-11-07,-9865.119937205658
2020-11-08,-19913.312794348516
2020-11-09,4149.432919937215
2020-11-10,7124.0357770800765
2020-11-11,5492.967205651512
2020-11-12,5642.654348508659
2020-11-13,4002.214348508627
2020-11-14,-15778.027080062777
2020-11-15,-25834.62993720564
2020-11-16,-1479.1442229199165
2020-11-17,1463.007205651491
2020-11-18,28.081491365795955
2020-11-19,6100.134348508611
2020-11-20,5832.894348508649
2020-11-21,-11632.08993720566
2020-11-22,-23373.511365777056
2020-11-23,1541.3586342229391
2020-11-24,6466.1586342229275
2020-11-25,2901.165777080052
2020-11-26,8630.308634222922
2020-11-27,10208.268634222914
2020-11-28,-7331.835651491361
2020-11-29,-18556.474222919933
2020-11-30,8362.642919937207
2020-12-01,6443.902844275959
2020-12-02,623.9228442759486
2020-12-03,5341.592844275961
2020-12-04,5234.002844275994
2020-12-05,-8517.612870009762
2020-12-06,-20181.32572715261
2020-12-07,6490.612844275951
2020-12-08,-7509.628584295453
2020-12-09,2881.0971299902594
2020-12-10,975.3128442759626
2020-12-11,3547.328558561683
2020-12-12,-10400.294298581168
2020-12-13,-18605.118584295473
2020-12-14,655.8671299902489
2020-12-15,2780.0928442759614
2020-12-16,3155.6285585616715
2020-12-17,3454.349987133115
2020-12-18,2211.8957014188345
2020-12-19,-14341.965727152594
2020-12-20,-21575.334298581205
2020-12-21,3209.752844275965
2020-12-22,6162.879987133085
2020-12-23,8451.889987133123
2020-12-24,22990.717129990255
