time,down2total,lat,lon
2003-08-30,0.5994917,-33.5,-70.625
2003-08-31,0.6442317,-33.5,-70.625
2003-09-01,0.6397829,-33.5,-70.625
2003-09-02,0.73711526,-33.5,-70.625
2003-09-03,0.69205004,-33.5,-70.625
2003-09-04,0.6293005,-33.5,-70.625
2003-09-05,0.39522472,-33.5,-70.625
2003-09-06,0.17088637,-33.5,-70.625
2003-09-07,0.7738836,-33.5,-70.625
2003-09-08,0.8048947,-33.5,-70.625
2003-09-09,0.80147445,-33.5,-70.625
2003-09-10,0.7651426,-33.5,-70.625
2003-09-11,0.745583,-33.5,-70.625
2003-09-12,0.723345,-33.5,-70.625
2003-09-13,0.78312546,-33.5,-70.625
2003-09-14,0.7539075,-33.5,-70.625
2003-09-15,0.7961095,-33.5,-70.625
2003-09-16,0.69199026,-33.5,-70.625
2003-09-17,0.7634396,-33.5,-70.625
2003-09-18,0.22529188,-33.5,-70.625
2003-09-19,0.6918518,-33.5,-70.625
2003-09-20,0.6216791,-33.5,-70.625
2003-09-21,0.6652458,-33.5,-70.625
2003-09-22,0.6774927,-33.5,-70.625
2003-09-23,0.8108383,-33.5,-70.625
2003-09-24,0.7891454,-33.5,-70.625
2003-09-25,0.7659049,-33.5,-70.625
2003-09-26,0.60259724,-33.5,-70.625
2003-09-27,0.41693756,-33.5,-70.625
2003-09-28,0.80957395,-33.5,-70.625
2003-09-29,0.6052329,-33.5,-70.625
2003-09-30,0.40170413,-33.5,-70.625
2003-10-01,0.7160466,-33.5,-70.625
2003-10-02,0.6743957,-33.5,-70.625
2003-10-03,0.7648352,-33.5,-70.625
2003-10-04,0.74741924,-33.5,-70.625
2003-10-05,0.799294,-33.5,-70.625
2003-10-06,0.5307119,-33.5,-70.625
2003-10-07,0.5553122,-33.5,-70.625
2003-10-08,0.6918373,-33.5,-70.625
2003-10-09,0.63871545,-33.5,-70.625
2003-10-10,0.77062804,-33.5,-70.625
2003-10-11,0.75075936,-33.5,-70.625
2003-10-12,0.7457528,-33.5,-70.625
2003-10-13,0.79533094,-33.5,-70.625
2003-10-14,0.7883762,-33.5,-70.625
2003-10-15,0.78035986,-33.5,-70.625
2003-10-16,0.7978294,-33.5,-70.625
2003-10-17,0.79271305,-33.5,-70.625
2003-10-18,0.8268215,-33.5,-70.625
2003-10-19,0.8077182,-33.5,-70.625
2003-10-20,0.8143261,-33.5,-70.625
2003-10-21,0.7910583,-33.5,-70.625
2003-10-22,0.8144725,-33.5,-70.625
2003-10-23,0.78078765,-33.5,-70.625
2003-10-24,0.5878846,-33.5,-70.625
2003-10-25,0.33365488,-33.5,-70.625
2003-10-26,0.7945775,-33.5,-70.625
2003-10-27,0.64681077,-33.5,-70.625
2003-10-28,0.77814084,-33.5,-70.625
2003-10-29,0.79071677,-33.5,-70.625
2003-10-30,0.718245,-33.5,-70.625
2003-10-31,0.78104645,-33.5,-70.625
2003-11-01,0.7822333,-33.5,-70.625
2003-11-02,0.5073413,-33.5,-70.625
2003-11-03,0.631493,-33.5,-70.625
2003-11-04,0.7595663,-33.5,-70.625
2003-11-05,0.7356561,-33.5,-70.625
2003-11-06,0.608881,-33.5,-70.625
2003-11-07,0.7965817,-33.5,-70.625
2003-11-08,0.7144884,-33.5,-70.625
2003-11-09,0.8010862,-33.5,-70.625
2003-11-10,0.7944822,-33.5,-70.625
2003-11-11,0.7797211,-33.5,-70.625
2003-11-12,0.8125823,-33.5,-70.625
2003-11-13,0.8116992,-33.5,-70.625
2003-11-14,0.69380695,-33.5,-70.625
2003-11-15,0.54246783,-33.5,-70.625
2003-11-16,0.2787213,-33.5,-70.625
2003-11-17,0.6419826,-33.5,-70.625
2003-11-18,0.7886883,-33.5,-70.625
2003-11-19,0.79878056,-33.5,-70.625
2003-11-20,0.7842566,-33.5,-70.625
2003-11-21,0.79578304,-33.5,-70.625
2003-11-22,0.7339747,-33.5,-70.625
2003-11-23,0.7109394,-33.5,-70.625
2003-11-24,0.7869384,-33.5,-70.625
2003-11-25,0.63723606,-33.5,-70.625
2003-11-26,0.80321455,-33.5,-70.625
2003-11-27,0.5631304,-33.5,-70.625
2003-11-28,0.7890528,-33.5,-70.625
2003-11-29,0.72244006,-33.5,-70.625
2003-11-30,0.71558607,-33.5,-70.625
2003-12-01,0.7846644,-33.5,-70.625
2003-12-02,0.80314636,-33.5,-70.625
2003-12-03,0.716237,-33.5,-70.625
2003-12-04,0.79114467,-33.5,-70.625
2003-12-05,0.80373615,-33.5,-70.625
2003-12-06,0.68950784,-33.5,-70.625
2003-12-07,0.6517401,-33.5,-70.625
2003-12-08,0.7127789,-33.5,-70.625
2003-12-09,0.79711765,-33.5,-70.625
2003-12-10,0.71181643,-33.5,-70.625
2003-12-11,0.8165653,-33.5,-70.625
2003-12-12,0.80940145,-33.5,-70.625
2003-12-13,0.8054664,-33.5,-70.625
2003-12-14,0.7956766,-33.5,-70.625
2003-12-15,0.8166457,-33.5,-70.625
2003-12-16,0.82231855,-33.5,-70.625
2003-12-17,0.80185133,-33.5,-70.625
2003-12-18,0.7898968,-33.5,-70.625
2003-12-19,0.79258204,-33.5,-70.625
2003-12-20,0.7915972,-33.5,-70.625
2003-12-21,0.803845,-33.5,-70.625
2003-12-22,0.83014023,-33.5,-70.625
2003-12-23,0.8145338,-33.5,-70.625
2003-12-24,0.8046262,-33.5,-70.625
2003-12-25,0.80789393,-33.5,-70.625
2003-12-26,0.8078405,-33.5,-70.625
2003-12-27,0.81904453,-33.5,-70.625
2003-12-28,0.8287772,-33.5,-70.625
2003-12-29,0.8108433,-33.5,-70.625
2003-12-30,0.8069077,-33.5,-70.625
2003-12-31,0.7977999,-33.5,-70.625
2004-01-01,0.79993504,-33.5,-70.625
2004-01-02,0.7973511,-33.5,-70.625
2004-01-03,0.80583733,-33.5,-70.625
2004-01-04,0.80987203,-33.5,-70.625
2004-01-05,0.80431676,-33.5,-70.625
2004-01-06,0.7856696,-33.5,-70.625
2004-01-07,0.7897187,-33.5,-70.625
2004-01-08,0.7820611,-33.5,-70.625
2004-01-09,0.7721681,-33.5,-70.625
2004-01-10,0.8032505,-33.5,-70.625
2004-01-11,0.80305946,-33.5,-70.625
2004-01-12,0.78108007,-33.5,-70.625
2004-01-13,0.7714927,-33.5,-70.625
2004-01-14,0.7461236,-33.5,-70.625
2004-01-15,0.38773865,-33.5,-70.625
2004-01-16,0.53237945,-33.5,-70.625
2004-01-17,0.69233537,-33.5,-70.625
2004-01-18,0.75301754,-33.5,-70.625
2004-01-19,0.7901734,-33.5,-70.625
2004-01-20,0.78937775,-33.5,-70.625
2004-01-21,0.78641325,-33.5,-70.625
2004-01-22,0.7338558,-33.5,-70.625
2004-01-23,0.7829262,-33.5,-70.625
2004-01-24,0.77595454,-33.5,-70.625
2004-01-25,0.78198177,-33.5,-70.625
2004-01-26,0.7801167,-33.5,-70.625
2004-01-27,0.7878748,-33.5,-70.625
2004-01-28,0.7689538,-33.5,-70.625
2004-01-29,0.7770342,-33.5,-70.625
2004-01-30,0.7829352,-33.5,-70.625
2004-01-31,0.79776335,-33.5,-70.625
2004-02-01,0.7875358,-33.5,-70.625
2004-02-02,0.80056,-33.5,-70.625
2004-02-03,0.8121322,-33.5,-70.625
2004-02-04,0.8110621,-33.5,-70.625
2004-02-05,0.8027099,-33.5,-70.625
2004-02-06,0.76715475,-33.5,-70.625
2004-02-07,0.7633593,-33.5,-70.625
2004-02-08,0.7858112,-33.5,-70.625
2004-02-09,0.812418,-33.5,-70.625
2004-02-10,0.73521787,-33.5,-70.625
2004-02-11,0.7498875,-33.5,-70.625
2004-02-12,0.74685943,-33.5,-70.625
2004-02-13,0.789084,-33.5,-70.625
2004-02-14,0.8036456,-33.5,-70.625
2004-02-15,0.79930663,-33.5,-70.625
2004-02-16,0.797996,-33.5,-70.625
2004-02-17,0.7974993,-33.5,-70.625
2004-02-18,0.81031114,-33.5,-70.625
2004-02-19,0.8027854,-33.5,-70.625
2004-02-20,0.76927876,-33.5,-70.625
2004-02-21,0.7164385,-33.5,-70.625
2004-02-22,0.7581639,-33.5,-70.625
2004-02-23,0.71728235,-33.5,-70.625
2004-02-24,0.6967451,-33.5,-70.625
2004-02-25,0.76597786,-33.5,-70.625
2004-02-26,0.7349578,-33.5,-70.625
2004-02-27,0.7511955,-33.5,-70.625
2004-02-28,0.7857972,-33.5,-70.625
2004-02-29,0.776292,-33.5,-70.625
2004-03-01,0.5516745,-33.5,-70.625
2004-03-02,0.8107251,-33.5,-70.625
2004-03-03,0.81179607,-33.5,-70.625
2004-03-04,0.7819158,-33.5,-70.625
2004-03-05,0.78498316,-33.5,-70.625
2004-03-06,0.7892683,-33.5,-70.625
2004-03-07,0.76852256,-33.5,-70.625
2004-03-08,0.79218125,-33.5,-70.625
2004-03-09,0.7805373,-33.5,-70.625
2004-03-10,0.72667944,-33.5,-70.625
2004-03-11,0.7623379,-33.5,-70.625
2004-03-12,0.7668868,-33.5,-70.625
2004-03-13,0.7733433,-33.5,-70.625
2004-03-14,0.7935776,-33.5,-70.625
2004-03-15,0.77993023,-33.5,-70.625
2004-03-16,0.7731073,-33.5,-70.625
2004-03-17,0.78506804,-33.5,-70.625
2004-03-18,0.8024427,-33.5,-70.625
2004-03-19,0.8058268,-33.5,-70.625
2004-03-20,0.8013705,-33.5,-70.625
2004-03-21,0.7811433,-33.5,-70.625
2004-03-22,0.7780022,-33.5,-70.625
2004-03-23,0.7828073,-33.5,-70.625
2004-03-24,0.79501045,-33.5,-70.625
2004-03-25,0.782441,-33.5,-70.625
2004-03-26,0.7537266,-33.5,-70.625
2004-03-27,0.7635888,-33.5,-70.625
2004-03-28,0.6426115,-33.5,-70.625
2004-03-29,0.55434656,-33.5,-70.625
2004-03-30,0.56978333,-33.5,-70.625
2004-03-31,0.59557843,-33.5,-70.625
2004-04-01,0.7010988,-33.5,-70.625
2004-04-02,0.7769323,-33.5,-70.625
2004-04-03,0.7687721,-33.5,-70.625
2004-04-04,0.74721414,-33.5,-70.625
2004-04-05,0.75258076,-33.5,-70.625
2004-04-06,0.7834423,-33.5,-70.625
2004-04-07,0.7861343,-33.5,-70.625
2004-04-08,0.700822,-33.5,-70.625
2004-04-09,0.64445585,-33.5,-70.625
2004-04-10,0.759421,-33.5,-70.625
2004-04-11,0.72475004,-33.5,-70.625
2004-04-12,0.6705641,-33.5,-70.625
2004-04-13,0.6852236,-33.5,-70.625
2004-04-14,0.7407579,-33.5,-70.625
2004-04-15,0.69181216,-33.5,-70.625
2004-04-16,0.7700651,-33.5,-70.625
2004-04-17,0.7865588,-33.5,-70.625
2004-04-18,0.7877525,-33.5,-70.625
2004-04-19,0.6750504,-33.5,-70.625
2004-04-20,0.41500273,-33.5,-70.625
2004-04-21,0.28038153,-33.5,-70.625
2004-04-22,0.5834464,-33.5,-70.625
2004-04-23,0.7702932,-33.5,-70.625
2004-04-24,0.67504966,-33.5,-70.625
2004-04-25,0.7111601,-33.5,-70.625
2004-04-26,0.7575054,-33.5,-70.625
2004-04-27,0.7904166,-33.5,-70.625
2004-04-28,0.7679371,-33.5,-70.625
2004-04-29,0.76930255,-33.5,-70.625
2004-04-30,0.7807512,-33.5,-70.625
2004-05-01,0.7015149,-33.5,-70.625
2004-05-02,0.738241,-33.5,-70.625
2004-05-03,0.76580983,-33.5,-70.625
2004-05-04,0.80045605,-33.5,-70.625
2004-05-05,0.7829761,-33.5,-70.625
2004-05-06,0.76654303,-33.5,-70.625
2004-05-07,0.7820322,-33.5,-70.625
2004-05-08,0.7549352,-33.5,-70.625
2004-05-09,0.37710965,-33.5,-70.625
2004-05-10,0.54168224,-33.5,-70.625
2004-05-11,0.72596115,-33.5,-70.625
2004-05-12,0.76585454,-33.5,-70.625
2004-05-13,0.7819831,-33.5,-70.625
2004-05-14,0.76540434,-33.5,-70.625
2004-05-15,0.45576116,-33.5,-70.625
2004-05-16,0.7353684,-33.5,-70.625
2004-05-17,0.6127366,-33.5,-70.625
2004-05-18,0.4465546,-33.5,-70.625
2004-05-19,0.61555374,-33.5,-70.625
2004-05-20,0.5043108,-33.5,-70.625
2004-05-21,0.7096174,-33.5,-70.625
2004-05-22,0.60598314,-33.5,-70.625
2004-05-23,0.58492476,-33.5,-70.625
2004-05-24,0.7515594,-33.5,-70.625
2004-05-25,0.76589215,-33.5,-70.625
2004-05-26,0.7684832,-33.5,-70.625
2004-05-27,0.76213133,-33.5,-70.625
2004-05-28,0.6845157,-33.5,-70.625
2004-05-29,0.72997946,-33.5,-70.625
2004-05-30,0.66145205,-33.5,-70.625
2004-05-31,0.5540375,-33.5,-70.625
2004-06-01,0.6137403,-33.5,-70.625
2004-06-02,0.74706703,-33.5,-70.625
2004-06-03,0.7240065,-33.5,-70.625
2004-06-04,0.68521345,-33.5,-70.625
2004-06-05,0.73557436,-33.5,-70.625
2004-06-06,0.7936863,-33.5,-70.625
2004-06-07,0.76727605,-33.5,-70.625
2004-06-08,0.6183753,-33.5,-70.625
2004-06-09,0.32363752,-33.5,-70.625
2004-06-10,0.6836816,-33.5,-70.625
2004-06-11,0.78798515,-33.5,-70.625
2004-06-12,0.6763894,-33.5,-70.625
2004-06-13,0.3915009,-33.5,-70.625
2004-06-14,0.57346076,-33.5,-70.625
2004-06-15,0.40358403,-33.5,-70.625
2004-06-16,0.45513055,-33.5,-70.625
2004-06-17,0.53441024,-33.5,-70.625
2004-06-18,0.65033275,-33.5,-70.625
2004-06-19,0.6685647,-33.5,-70.625
2004-06-20,0.6712257,-33.5,-70.625
2004-06-21,0.31814227,-33.5,-70.625
2004-06-22,0.633411,-33.5,-70.625
2004-06-23,0.7103323,-33.5,-70.625
2004-06-24,0.31092715,-33.5,-70.625
2004-06-25,0.60449916,-33.5,-70.625
2004-06-26,0.7567984,-33.5,-70.625
2004-06-27,0.69397014,-33.5,-70.625
2004-06-28,0.76784515,-33.5,-70.625
2004-06-29,0.74827224,-33.5,-70.625
2004-06-30,0.6813165,-33.5,-70.625
2004-07-01,0.7452771,-33.5,-70.625
2004-07-02,0.7550331,-33.5,-70.625
2004-07-03,0.71442074,-33.5,-70.625
2004-07-04,0.7604074,-33.5,-70.625
2004-07-05,0.7703058,-33.5,-70.625
2004-07-06,0.7160685,-33.5,-70.625
2004-07-07,0.6147756,-33.5,-70.625
2004-07-08,0.64286655,-33.5,-70.625
2004-07-09,0.6170066,-33.5,-70.625
2004-07-10,0.6123071,-33.5,-70.625
2004-07-11,0.5654062,-33.5,-70.625
2004-07-12,0.43938768,-33.5,-70.625
2004-07-13,0.35219136,-33.5,-70.625
2004-07-14,0.553726,-33.5,-70.625
2004-07-15,0.79321027,-33.5,-70.625
2004-07-16,0.52952397,-33.5,-70.625
2004-07-17,0.4751815,-33.5,-70.625
2004-07-18,0.69118035,-33.5,-70.625
2004-07-19,0.6805113,-33.5,-70.625
2004-07-20,0.651831,-33.5,-70.625
2004-07-21,0.39743668,-33.5,-70.625
2004-07-22,0.3293646,-33.5,-70.625
2004-07-23,0.74235994,-33.5,-70.625
2004-07-24,0.56009126,-33.5,-70.625
2004-07-25,0.5882536,-33.5,-70.625
2004-07-26,0.7180939,-33.5,-70.625
2004-07-27,0.24249305,-33.5,-70.625
2004-07-28,0.7388754,-33.5,-70.625
2004-07-29,0.7922323,-33.5,-70.625
2004-07-30,0.791941,-33.5,-70.625
2004-07-31,0.68201286,-33.5,-70.625
2004-08-01,0.7143867,-33.5,-70.625
2004-08-02,0.3323277,-33.5,-70.625
2004-08-03,0.40374976,-33.5,-70.625
2004-08-04,0.39537632,-33.5,-70.625
2004-08-05,0.77603006,-33.5,-70.625
2004-08-06,0.8160967,-33.5,-70.625
2004-08-07,0.8079168,-33.5,-70.625
2004-08-08,0.7404506,-33.5,-70.625
2004-08-09,0.59120834,-33.5,-70.625
2004-08-10,0.71363336,-33.5,-70.625
2004-08-11,0.7085128,-33.5,-70.625
2004-08-12,0.75334096,-33.5,-70.625
2004-08-13,0.7077553,-33.5,-70.625
2004-08-14,0.63922614,-33.5,-70.625
2004-08-15,0.6196308,-33.5,-70.625
2004-08-16,0.6154291,-33.5,-70.625
2004-08-17,0.70334476,-33.5,-70.625
2004-08-18,0.7814662,-33.5,-70.625
2004-08-19,0.6897979,-33.5,-70.625
2004-08-20,0.7917496,-33.5,-70.625
2004-08-21,0.8118709,-33.5,-70.625
2004-08-22,0.7987263,-33.5,-70.625
2004-08-23,0.7818802,-33.5,-70.625
2004-08-24,0.7674682,-33.5,-70.625
2004-08-25,0.7439407,-33.5,-70.625
2004-08-26,0.539897,-33.5,-70.625
2004-08-27,0.72977114,-33.5,-70.625
2004-08-28,0.75713754,-33.5,-70.625
2004-08-29,0.7090924,-33.5,-70.625
2004-08-30,0.7827175,-33.5,-70.625
2004-08-31,0.77377,-33.5,-70.625
2004-09-01,0.6283014,-33.5,-70.625
2004-09-02,0.2938771,-33.5,-70.625
2004-09-03,0.6531259,-33.5,-70.625
2004-09-04,0.35149536,-33.5,-70.625
2004-09-05,0.5043237,-33.5,-70.625
2004-09-06,0.31306294,-33.5,-70.625
2004-09-07,0.6792507,-33.5,-70.625
2004-09-08,0.8014527,-33.5,-70.625
2004-09-09,0.81871814,-33.5,-70.625
2004-09-10,0.8107543,-33.5,-70.625
2004-09-11,0.79345053,-33.5,-70.625
2004-09-12,0.8076094,-33.5,-70.625
2004-09-13,0.77167636,-33.5,-70.625
2004-09-14,0.7891701,-33.5,-70.625
2004-09-15,0.7841264,-33.5,-70.625
2004-09-16,0.76668346,-33.5,-70.625
2004-09-17,0.71491116,-33.5,-70.625
2004-09-18,0.5122955,-33.5,-70.625
2004-09-19,0.7883522,-33.5,-70.625
2004-09-20,0.7800698,-33.5,-70.625
2004-09-21,0.7622386,-33.5,-70.625
2004-09-22,0.815709,-33.5,-70.625
2004-09-23,0.81575173,-33.5,-70.625
2004-09-24,0.80115056,-33.5,-70.625
2004-09-25,0.79265946,-33.5,-70.625
2004-09-26,0.5427034,-33.5,-70.625
2004-09-27,0.58172286,-33.5,-70.625
2004-09-28,0.7814391,-33.5,-70.625
2004-09-29,0.5126501,-33.5,-70.625
2004-09-30,0.7335661,-33.5,-70.625
2004-10-01,0.8128414,-33.5,-70.625
2004-10-02,0.5016545,-33.5,-70.625
2004-10-03,0.59731317,-33.5,-70.625
2004-10-04,0.5631535,-33.5,-70.625
2004-10-05,0.7047355,-33.5,-70.625
2004-10-06,0.72203165,-33.5,-70.625
2004-10-07,0.36385694,-33.5,-70.625
2004-10-08,0.68617576,-33.5,-70.625
2004-10-09,0.7580078,-33.5,-70.625
2004-10-10,0.64124304,-33.5,-70.625
2004-10-11,0.68166196,-33.5,-70.625
2004-10-12,0.81370574,-33.5,-70.625
2004-10-13,0.49797308,-33.5,-70.625
2004-10-14,0.7579497,-33.5,-70.625
2004-10-15,0.7627376,-33.5,-70.625
2004-10-16,0.79512686,-33.5,-70.625
2004-10-17,0.7696444,-33.5,-70.625
2004-10-18,0.8067113,-33.5,-70.625
2004-10-19,0.7906768,-33.5,-70.625
2004-10-20,0.7347737,-33.5,-70.625
2004-10-21,0.665905,-33.5,-70.625
2004-10-22,0.79261136,-33.5,-70.625
2004-10-23,0.81767416,-33.5,-70.625
2004-10-24,0.78798455,-33.5,-70.625
2004-10-25,0.6346865,-33.5,-70.625
2004-10-26,0.7477542,-33.5,-70.625
2004-10-27,0.79130757,-33.5,-70.625
2004-10-28,0.5951153,-33.5,-70.625
2004-10-29,0.7632582,-33.5,-70.625
2004-10-30,0.79223675,-33.5,-70.625
2004-10-31,0.81018317,-33.5,-70.625
2004-11-01,0.6155623,-33.5,-70.625
2004-11-02,0.62173444,-33.5,-70.625
2004-11-03,0.5498738,-33.5,-70.625
2004-11-04,0.79955584,-33.5,-70.625
2004-11-05,0.83776885,-33.5,-70.625
2004-11-06,0.62874335,-33.5,-70.625
2004-11-07,0.5721656,-33.5,-70.625
2004-11-08,0.6181093,-33.5,-70.625
2004-11-09,0.74167126,-33.5,-70.625
2004-11-10,0.75421506,-33.5,-70.625
2004-11-11,0.53750706,-33.5,-70.625
2004-11-12,0.3778138,-33.5,-70.625
2004-11-13,0.63621557,-33.5,-70.625
2004-11-14,0.79443514,-33.5,-70.625
2004-11-15,0.8057754,-33.5,-70.625
2004-11-16,0.8186039,-33.5,-70.625
2004-11-17,0.80963635,-33.5,-70.625
2004-11-18,0.7693605,-33.5,-70.625
2004-11-19,0.7920507,-33.5,-70.625
2004-11-20,0.7419887,-33.5,-70.625
2004-11-21,0.7938083,-33.5,-70.625
2004-11-22,0.6819701,-33.5,-70.625
2004-11-23,0.7091258,-33.5,-70.625
2004-11-24,0.5810456,-33.5,-70.625
2004-11-25,0.77828926,-33.5,-70.625
2004-11-26,0.8045142,-33.5,-70.625
2004-11-27,0.80328643,-33.5,-70.625
2004-11-28,0.7721576,-33.5,-70.625
2004-11-29,0.70961386,-33.5,-70.625
2004-11-30,0.64640325,-33.5,-70.625
2004-12-01,0.6402244,-33.5,-70.625
2004-12-02,0.7139536,-33.5,-70.625
2004-12-03,0.7781471,-33.5,-70.625
2004-12-04,0.6427149,-33.5,-70.625
2004-12-05,0.73840064,-33.5,-70.625
2004-12-06,0.7509421,-33.5,-70.625
2004-12-07,0.7608247,-33.5,-70.625
2004-12-08,0.79511184,-33.5,-70.625
2004-12-09,0.7602537,-33.5,-70.625
2004-12-10,0.7975681,-33.5,-70.625
2004-12-11,0.5793704,-33.5,-70.625
2004-12-12,0.8167992,-33.5,-70.625
2004-12-13,0.71618146,-33.5,-70.625
2004-12-14,0.7658547,-33.5,-70.625
2004-12-15,0.7972934,-33.5,-70.625
2004-12-16,0.80548716,-33.5,-70.625
2004-12-17,0.78323597,-33.5,-70.625
2004-12-18,0.7987268,-33.5,-70.625
2004-12-19,0.79894316,-33.5,-70.625
2004-12-20,0.80327713,-33.5,-70.625
2004-12-21,0.81394374,-33.5,-70.625
2004-12-22,0.77119315,-33.5,-70.625
2004-12-23,0.76341486,-33.5,-70.625
2004-12-24,0.8238948,-33.5,-70.625
2004-12-25,0.8146615,-33.5,-70.625
2004-12-26,0.77456224,-33.5,-70.625
2004-12-27,0.63894343,-33.5,-70.625
2004-12-28,0.47786555,-33.5,-70.625
2004-12-29,0.7579761,-33.5,-70.625
2004-12-30,0.8052698,-33.5,-70.625
2004-12-31,0.75754327,-33.5,-70.625
2005-01-01,0.78296995,-33.5,-70.625
2005-01-02,0.8008215,-33.5,-70.625
2005-01-03,0.8241813,-33.5,-70.625
2005-01-04,0.8163358,-33.5,-70.625
2005-01-05,0.81722933,-33.5,-70.625
2005-01-06,0.81616485,-33.5,-70.625
2005-01-07,0.80597085,-33.5,-70.625
2005-01-08,0.8160931,-33.5,-70.625
2005-01-09,0.81652683,-33.5,-70.625
2005-01-10,0.8094798,-33.5,-70.625
2005-01-11,0.75962436,-33.5,-70.625
2005-01-12,0.7775525,-33.5,-70.625
2005-01-13,0.69318783,-33.5,-70.625
2005-01-14,0.80080986,-33.5,-70.625
2005-01-15,0.79271966,-33.5,-70.625
2005-01-16,0.77404654,-33.5,-70.625
2005-01-17,0.7744286,-33.5,-70.625
2005-01-18,0.69796354,-33.5,-70.625
2005-01-19,0.7935207,-33.5,-70.625
2005-01-20,0.7739253,-33.5,-70.625
2005-01-21,0.7946994,-33.5,-70.625
2005-01-22,0.80767065,-33.5,-70.625
2005-01-23,0.79730576,-33.5,-70.625
2005-01-24,0.80450916,-33.5,-70.625
2005-01-25,0.79942125,-33.5,-70.625
2005-01-26,0.78024495,-33.5,-70.625
2005-01-27,0.8048921,-33.5,-70.625
2005-01-28,0.80469143,-33.5,-70.625
2005-01-29,0.70186865,-33.5,-70.625
2005-01-30,0.80080956,-33.5,-70.625
2005-01-31,0.79730475,-33.5,-70.625
2005-02-01,0.81948996,-33.5,-70.625
2005-02-02,0.7972905,-33.5,-70.625
2005-02-03,0.8025772,-33.5,-70.625
2005-02-04,0.7967996,-33.5,-70.625
2005-02-05,0.75832474,-33.5,-70.625
2005-02-06,0.77372456,-33.5,-70.625
2005-02-07,0.79613256,-33.5,-70.625
2005-02-08,0.8071742,-33.5,-70.625
2005-02-09,0.7885343,-33.5,-70.625
2005-02-10,0.75844383,-33.5,-70.625
2005-02-11,0.7614612,-33.5,-70.625
2005-02-12,0.7462541,-33.5,-70.625
2005-02-13,0.7635113,-33.5,-70.625
2005-02-14,0.77968484,-33.5,-70.625
2005-02-15,0.7826532,-33.5,-70.625
2005-02-16,0.782002,-33.5,-70.625
2005-02-17,0.75662386,-33.5,-70.625
2005-02-18,0.7229591,-33.5,-70.625
2005-02-19,0.765456,-33.5,-70.625
2005-02-20,0.7379179,-33.5,-70.625
2005-02-21,0.7306069,-33.5,-70.625
2005-02-22,0.71940184,-33.5,-70.625
2005-02-23,0.79327816,-33.5,-70.625
2005-02-24,0.73045033,-33.5,-70.625
2005-02-25,0.7777163,-33.5,-70.625
2005-02-26,0.72164726,-33.5,-70.625
2005-02-27,0.70198727,-33.5,-70.625
2005-02-28,0.5993225,-33.5,-70.625
2005-03-01,0.5520466,-33.5,-70.625
2005-03-02,0.7002705,-33.5,-70.625
2005-03-03,0.7802708,-33.5,-70.625
2005-03-04,0.77696216,-33.5,-70.625
2005-03-05,0.7866529,-33.5,-70.625
2005-03-06,0.7173824,-33.5,-70.625
2005-03-07,0.693234,-33.5,-70.625
2005-03-08,0.80107325,-33.5,-70.625
2005-03-09,0.80355,-33.5,-70.625
2005-03-10,0.7839588,-33.5,-70.625
2005-03-11,0.48967123,-33.5,-70.625
2005-03-12,0.49148393,-33.5,-70.625
2005-03-13,0.77711755,-33.5,-70.625
2005-03-14,0.7862862,-33.5,-70.625
2005-03-15,0.7874458,-33.5,-70.625
2005-03-16,0.7858873,-33.5,-70.625
2005-03-17,0.7775678,-33.5,-70.625
2005-03-18,0.80358267,-33.5,-70.625
2005-03-19,0.71605206,-33.5,-70.625
2005-03-20,0.700187,-33.5,-70.625
2005-03-21,0.7462152,-33.5,-70.625
2005-03-22,0.7777772,-33.5,-70.625
2005-03-23,0.8012259,-33.5,-70.625
2005-03-24,0.7817417,-33.5,-70.625
2005-03-25,0.70210826,-33.5,-70.625
2005-03-26,0.771318,-33.5,-70.625
2005-03-27,0.73443884,-33.5,-70.625
2005-03-28,0.75362474,-33.5,-70.625
2005-03-29,0.52679867,-33.5,-70.625
2005-03-30,0.49350077,-33.5,-70.625
2005-03-31,0.6904401,-33.5,-70.625
2005-04-01,0.72352046,-33.5,-70.625
2005-04-02,0.789196,-33.5,-70.625
2005-04-03,0.8153207,-33.5,-70.625
2005-04-04,0.8136031,-33.5,-70.625
2005-04-05,0.78900164,-33.5,-70.625
2005-04-06,0.78765184,-33.5,-70.625
2005-04-07,0.80556417,-33.5,-70.625
2005-04-08,0.79449666,-33.5,-70.625
2005-04-09,0.79899746,-33.5,-70.625
2005-04-10,0.792075,-33.5,-70.625
2005-04-11,0.7857101,-33.5,-70.625
2005-04-12,0.76550657,-33.5,-70.625
2005-04-13,0.74399656,-33.5,-70.625
2005-04-14,0.79572725,-33.5,-70.625
2005-04-15,0.7716165,-33.5,-70.625
2005-04-16,0.77340573,-33.5,-70.625
2005-04-17,0.78281295,-33.5,-70.625
2005-04-18,0.53952265,-33.5,-70.625
2005-04-19,0.76399213,-33.5,-70.625
2005-04-20,0.75649065,-33.5,-70.625
2005-04-21,0.7812936,-33.5,-70.625
2005-04-22,0.7576613,-33.5,-70.625
2005-04-23,0.5937184,-33.5,-70.625
2005-04-24,0.6792335,-33.5,-70.625
2005-04-25,0.57289684,-33.5,-70.625
2005-04-26,0.6940223,-33.5,-70.625
2005-04-27,0.52090657,-33.5,-70.625
2005-04-28,0.69953793,-33.5,-70.625
2005-04-29,0.78863204,-33.5,-70.625
